species	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
Lawsonia intracellularis	0	0	0	0.0380524980707	0	0	0.00241941987592	0	0	0	0	0	0.11671584494	0	0	0	0	0	0	0	0	0	0.120149420152	0	0
Leadbetterella byssophila	0	0	0	0	0	0	0	0	0	0	0.00290741103458	0	0	0	0	0	0	0	0	0.00120242269484	0.00081621781737	0	0	0	0
Legionella pneumophila	0	0	0	0	0	0.00170160345037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leifsonia xyli	0	0.00318113804486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148918381945	0	0	0.002714357722
Lentisphaera araneosa	0	0	0	0.000264882268731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptosira terrestris	0	0	0	0	0.0151034551825	0.00623918648371	0	0	0	0	0.0302517414017	0	0	0	0	0	0	0	0	0	0	0	0.403689254209	0	0.0089889958814
Leptothrix cholodnii	0	0	0	0	0.183547054253	0.0369403090408	0.000931868559668	0.109890317784	0	0	0	0	0	0	0	0	0.00975700329795	0.00511379548225	0	0.00696009928346	0	0.000261286778352	0	0	0
Leptotrichia buccalis	0	0	0.00305859958758	0	0.106653503509	0	0	0.00122581663231	0	0	0.00478708308644	0.00118948680613	0	0	0.130253524456	0.0476061165864	0.000883075979758	0	0	0	0.00134391128805	0.00260130777678	0.793684108624	0	0
Leptotrichia goodfellowii	0.00190329301409	0	0.00989118150058	0.00488266218084	0.0259779760621	0.00425709002792	0	0	0	0	0.00258015181516	0	0	0	0.000479210310815	0	0.00285577256666	0	0.034968712492	0	0	0	0.0108271698618	0	0
Leuconostoc citreum	6.95557205029e-05	0	0	0.000841200994708	0	0	0	0.000796784624278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc gelidum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000560923849874	0	0	0	0	0	0	0	0	0	0
Leuconostoc mesenteroides	0	0	0	0.0138348185707	0.00319371410225	0	0	0	0	0.00947648468234	0	0.00565153259609	0	0	0	0	0	0	0	0	0	0.00123594272901	0.00171941530937	0	0.000869648727768
Leuconostoc sp. C2	0	0	0	0.000849867644918	0.00732437600826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Limnobacter sp. MED105	0	0	0	0.00376473404841	0.0388910715502	0.0272848843413	0	0.0138180632389	0	0.00281815673468	0	0	0.00110962463329	0	0	0	0.00128445246203	0	0	0	0	0	0.00262968136188	0	0
Listeria monocytogenes	0	0	0	0.016226933260791	0.0010760319399925	0.000405652838504	0	0	0	0	0	0	0.003385206785077	0	0	0	0	0	0.00592377835069	0	0	0.003072594136915	0.002970092205551	0	0
Lodderomyces elongisporus	0	0	0	0	0	0	0	0	0	0	0	0.000189071220249	0	0	0.000141324564783	0	0	0	0	0	0	0	0	0	0
Lyngbya sp. PCC 8106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.03794633929e-05	0	0
Lysinibacillus sphaericus	0	0	0	0	5.09673027148e-05	0.000252653053781	0	0	0.00316747932226	0.0416486055154	0.00490012271138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Macrococcus caseolyticus	0	0	0	0	0	0	0	0.000680798163652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00615227846258	0
Mageeibacillus indolicus	0	0	0	0.000881578731699	0.000135672682818	0.000672551141668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00492628935797	0	0
Magnaporthiopsis poae	0	0	0.000190236280712	0	0	3.070359846e-05	0	0	0	0	0	0	0	0	0	0	0	9.04732803055e-05	0	0.000123138090996	0.000167174994782	6.47176071628e-05	0	0	0
Magnetospirillum magneticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000549870474473	0
Magnetospirillum magnetotacticum	0	0.000446210237236	0.0114615404215	0	5.33099137947e-05	0.00264265750778	0.00347655679976	0	0.018221864282	0.00726048352384	0	0.0130537657484	0.00394780046234	0.0136004563931	0.0205854466883	0.0196038661349	0.0127639225628	0.00700832849894	0.0385909226979	0.0296757737711	0.0136693079434	0.0341177316039	0.00322614761187	0.00385459540711	0.0049495697508
Mahella australiensis	0	0	0	0	0.000156591382218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Malassezia globosa	0.000132537122147	0.000458833168291	0.000841841302952	0	2.74090043286e-05	0.00122283727965	0.000417846134057	0.000843476762301	0.00170339511472	0	0.00592913150725	0.00229173962081	0	0.00582716768194	0.00208007209791	0.00201584438429	0.000486111249361	0.000800732056888	0.00496032863299	0.000544915673176	0.00110968434808	0.000572781958666	0.000165870637494	0.00182937176818	0
Malassezia restricta	0.000228017060245	0.00355219766484	0.00814671572691	0.00206821426586	0.000901829648718	0.00157782829338	0.000718863104759	0.00359151869536	0.00659367779724	0.0309639506386	0.00765036493657	0.00443555124828	0.000270928566336	0.0315789637804	0.00876220721393	0.0156062774215	0.00329295688203	0.0139480036824	0.0153607620413	0.00527328971497	0.00859096164436	0.00360292332219	0.000321034600313	0.00413077072498	0.00151548518575
Malassezia sympodialis	0	0	0	0	0	0.000157900574903	0	0.000196047211041	0	0	0	0	0	0.00270878825209	0	0	0.000282464078895	0	0	0	0.000429868632823	0	0	0	0
Mannheimia haemolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384671594026	0	0.000191663279855	0	0
Maricaulis maris	0	0	0.0022385889637	0	0	0	0.000123457650502	0	0	0	0	0.00174117072891	0	0	0.000325367069551	0	0	0	0	0	0	0	0	0	0
Marinitoga piezophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000220642280959	0	0
Marinobacter adhaerens	0	0	0	0	0	0	0.000178816101063	0	0	0	0	0	0.00026957227087	0	0	0.00194101885474	0	0	0	0	0	0	0	0	0
Marinobacter algicola	0	0	0	0	0	0.000275809179923	0	0	0	0.0021650370623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinobacter hydrocarbonoclasticus	0	0	0	0	0	0	8.70130487372e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00285713810388	0
Marinobacter sp. BSs20148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000315650842031	0	0	0
Marinomonas mediterranea	0	0	0	0.000340590511694	0	0	0	0	0	0	0	0	0	0	0	0.00192751426933	0	0	0	0	0	0	0.000105735020396	0	0
Marinomonas sp. MWYL1	0	0	0	0	0	0	0	0.00266663108616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marvinbryantia formatexigens	0	0.00180713027324	0.0132624841355	0.0778609298631	0.255196896289	0.0877616268784	0.000457139284428	0.014284868092	0	0.023103624908	0	0.00257888446068	0.108886547327	0	0.0089152977456	0.00198486817471	0.00382913187445	0	0.00195364255624	0.00858467676191	0	0.00140995094868	0.015787774773	0.00540378289716	0
Megasphaera elsdenii	0	0	0	0	9.92165956034e-05	0.0211487974599	0	0.00061065255653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298212325293	0	0
Meiothermus ruber	0	0	0	0	0	0	0	0	0.00246318422471	0	0	0.000946844641933	0	0	0	0	0	0	0	0	0.00106976823599	0	0	0	0
Meiothermus silvanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000890342776572	0.000344673879784	0.00731964439317	0	0
Melioribacter roseus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135063850481	0	0
Melissococcus plutonius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00841992473245	0	0	0	0	0	0	0	0
Mesoplasma florum	0	0	0	0	0.00123815262795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mesorhizobium ciceri	0	0.00368633583943	0	0.00023847935814	0	0.000363868951947	0	0.000225887376464	0.00114044473642	0.0014281427598	0.00176427960074	0.000438385394511	0	0	0	0.00269926700816	0.000325457676179	0	0	0	0.00297179124895	0.000191742410271	7.40350037102e-05	0	0
Mesorhizobium loti	0	0	0	0	6.46454700332e-05	0	0.000219002318555	0.000795752390087	0.00100438506013	0.00125775954403	0.000776896949182	0.000772168482635	0.000165077283275	0	0.00129863414886	0	0.000573258514366	0	0.00233983527569	0	0	0	0.00026080931159	0.00143822076864	0
Mesorhizobium opportunistum	0	0	0	0	0	0.000353593329666	0	0	0	0	0	0	0.000182146310103	0.00151647557016	0.000477637733663	0.00131151999087	0.000316266784428	0	0	0	0	0.000372655248122	7.19442627177e-05	0.000396733276869	0.00178301633927
Methanopyrus kandleri	0	0	0	0.00094133150313	0	0	0	0.000891628127832	0	0	0	0	0	0	0.000646710793909	0	0	0	0	0	0	0	0	0	0
Methanosaeta thermophila	0	0	0	0	0	0	0	0	0	0	0	0.00312105546384	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanosarcina barkeri	0	0	0	0	0	0	0	0	0	0	0	0.000606289813274	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanosphaera stadtmanae	0	0	0	0	0	0	0	0	0	0	0	0.00663793489643	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanothermobacter thermautotrophicus	0	0	0	0	0	0	0	0	0	0	0	0.00334933944095	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylibium petroleiphilum	0	0.000885142377318	0	0	0.000211500588257	0	0	0	0	0	0	0.000631575917953	0	0	0	0	0	0	0	0	0.00142713984052	0	0	0.000588178372078	0
Methylobacillus flagellatus	0	0	0	0	0.000165257742115	0.000409604501145	0	0.00813695024267	0	0.00321529880227	0	0	0	0.00351338765355	0	0	0	0	0	0	0	0	0	0	0
Methylobacterium extorquens group	0	0.00201357691289	0	0.00521055650563	0	0.00059626535905	0.00122247094997	0.000489001261789	0.0585565421658	0.0265230744294	0	0.009573913662649	0.001820423447283	0.0119337714097	0.00250417160769	0.00131240948938	0.001063370926553	0.000585665151878	0.00145121784358	0.012666269708563	0	0.000418939681419	0	0.00133802473029	0.000572705738771
Methylobacterium nodulans	0	0.000465015435403	0	0	0.000250004791859	0	0	0.00495808171179	0	0	0	0	0	0	0	0.0663976835427	0	0.000405760515812	0	0	0	0.00188662356712	5.60351866758e-05	0	0
Methylobacterium populi	0	0.000702732735864	0	0	0	0.000208094950028	0	0	0.00130443001067	0	0	0	0.000214391642142	0	0.00056219386498	0	0	0	0.00151941295963	0	0	0	8.46805439978e-05	0	0
Methylobacterium radiotolerans	0	0.0881739363849	0.0480957404769	0.00948133555176	0.000996494716141	0.00158778750388	0.00916307362927	0.00569508454107	0.0862588599242	0	0.0504689529372	0.0828944689957	0.0199935017544	0.0045397556236	0.126622679015	0.00261746397203	0.097203096873	0.0202742844966	0.100475171975	0.0367922504234	0.103742250807	0.105051315724	0.0170863353355	0.0197944954316	0.0330427692442
Methylobacterium sp. 4-46	0	0.000531248336908	0	0	0.00352256501036	0	0	0.0119144975332	0	0	0	0.000379061792364	0	0	0.000283336315073	0	0	0	0	0	0.00042827328475	0	0	0	0
Methylocella silvestris	0	0	0	0.00111168936671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylococcus capsulatus	3.99206894005e-05	0	0	0	0	0.000368323277564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylocystis sp. SC2	0	0	0	0	0	0	0.000220436112929	0.000400481065411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylomonas methanica	0	0	0	0	0	0.000240938954465	8.23293600404e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylophaga frappieri	0	0	0	0	0	0	0	0	0	0	0.00214969637611	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylophaga nitratireducenticrescens	0	0	0	0	7.82652432616e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylophilales bacterium HTCC2181	0	0	0	0	0.00037646093926	0.000933088478957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylotenera mobilis	0	0	0	0	0	0	0	0	0	0.00375036409246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylotenera versatilis	4.31130440747e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000358214472624	0	0	0	0	0	0	0	0	0	0
Methylovorus sp. MP688	0	0	0	0	0.000514674120423	0.000425220292556	0	0	0	0	0	0	0	0	0	0.0063087718848	0	0	0	0	0	0	0	0	0
Meyerozyma guilliermondii	1.24336404556e-05	0	0.000710777231374	0	2.31417681018e-05	0	3.91991957607e-05	0	0.000719098991299	0	0	0.00027642066724	0.000118188643581	0	0.000206615424829	0	0.000205214929909	0.000676068176354	0.00167522721448	0	0.000312306831014	0.00024180351649	0.000186728895451	0	0.000165277088434
Micavibrio aeruginosavorus	0	0.00165604746844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbacterium testaceum	0	0	0	0	0	0	0	0.00303602203977	0.0019160075527	0	0	0	0	0	0.000825776532719	0	0.000546786131523	0	0	0.00122586067833	0	0.00161068701761	0	0.0137180547807	0.00792672325241
Micrococcus luteus	5.27449968098e-05	0	0	0	0	0	0	0.00241684808448	0.0122020173054	0.00382004978257	0.00235958060179	0.00351782905349	0.000501370427342	0.0166968192599	0.00219121864638	0.00361005028276	0.00261163917247	0.00286796243888	0	0	0.00132484310322	0.00051287978575	0.000198031602853	0.00109203602561	0
Microcystis aeruginosa	0	0	0	0	0	0	0	0	0	0	0.00101005425732	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microlunatus phosphovorus	0	0	0.00132696648113	0	0	0	0	0.000531817760548	0	0.00168117337088	0	0	0	0	0	0	0.000766241014475	0	0	0	0	0.00022571429362	8.71521253018e-05	0.00144178897459	0
Micromonas sp. RCC299	0	0	0.000357250163109	0	0	0	0	0	0.000361432838017	0	0	0	0	0.000494572218668	0	0.000427729509448	0	0.000169902365759	0	0	0	6.07675245446e-05	0	0	0
Micromonospora sp. L5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000784567348561	0
Microsporum gypseum	0	0	0	0	1.0552324245e-05	0	0	0	0	0.000410617682076	0	0	0	0	0	0	9.35751525466e-05	0	0	0	0	0	0	0	0
Mobiluncus curtisii	0	0	0	0.00668951131639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15275526259	0	0
Modestobacter marinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018724884419	0	0	0.00039051463146	0.00064326341862	0	0.00175101928677	0	0	0	0.00146961511957	0
Monosiga brevicollis	0	9.87256772903e-05	0.000543408967889	0.000153284153225	5.89750851333e-06	0	4.99481261971e-05	0.000108892931538	0.000366514123248	0.00229487003956	0.00028350053728	0	0	0	2.63272067535e-05	0.000433742841416	0.000156892523192	0.000258436464844	0.000640378905951	0.000117247776791	0.000875479956947	6.16218385209e-05	1.18966196291e-05	0.000328016766787	0
Moorella thermoacetica	0	0	0	0.00242763739186	9.34017762732e-05	0	0	0	0	0	0	0	0	0	0.0120917550549	0	0	0	0	0.00371382274113	0	0.000975935712862	0.00150730146806	0	0
Moraxella catarrhalis	0	0	0	0	0.000263548478375	0	0	0	0	0	0	0.00786999570669	0	0	0.00058825648696	0	0	0	0	0	0	0	0	0	0
Mortierella verticillata	0	9.80672359172e-05	0.000359856502828	0	2.34327025987e-05	0	1.98460007967e-05	0	0.000546104539032	0.00250752108794	0	0	5.98372458706e-05	0.000249090199787	2.61516199898e-05	0.000215425017706	5.1948714552e-05	0	0	0.000116465804064	0	6.12108576182e-05	1.18172762731e-05	6.5165818126e-05	0.000125516193576
Mucor circinelloides	0	0	0	4.36065439646e-05	2.01328024215e-05	6.65343431575e-05	1.13674642298e-05	4.13040687867e-05	0	0.000783418370402	0.000161301457232	0	0.000102821383362	0.000285349573959	2.99584392674e-05	0.00222105459658	0	9.80272766117e-05	0.000728704444102	0	0.000362266282393	0	2.70749692501e-05	0.000149303653494	4.79290800311e-05
Murine polyomavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337422033007
Myceliophthora thermophila	0	0	0	0	0	0	0	0	0	0	0	7.56967327476e-05	0	0	0	0	0	0	0	0	0	0	0	7.04953747816e-05	0
Mycobacterium avium complex (MAC)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00068083215982	0	0.00159059413408	0	0	0	0	0	0	0	0
Mycobacterium chelonae group	0	0	0	0.000626828957512	0	0.000239102031303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194596650029	0	0
Mycobacterium chubuense	0	0.00129608239866	0	0	0	0	0	0	0	0	0	0	0	0	0.000172813346111	0	0	0	0	0	0	0	0	0	0
Mycobacterium gilvum	0	0	0	0	4.10396310907e-05	0	0	0.000261303228921	0	0	0	0	0	0	0	0	0	0	0	0.0033762216401	0	0	0	0	0
Mycobacterium rhodesiae	0	0	0	0	0	0	0	0	0	0	0.000919853498464	0	0	0.00162726244633	0	0	0.000339371811486	0	0	0	0.000516473801528	0.000799759524819	0	0.000425716823508	0
Mycobacterium sinense	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00224824236791	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium sp. KMS	0	0	0	0	0	0	0	0.000241555912799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium tuberculosis complex	0	0	0	0	0	0	0	0	0	0	0	0	0.00028509013174	0	0	0	0.00145735763393	0	0	0	0	0	0	0	0
Mycobacterium vanbaalenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168289884496	0
Mycoplasma arthritidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000603686314513	0	0
Mycoplasma fermentans	0	0	0	0.00326423409221	0.00150707150948	0	0	0	0	0	0	0	0.001282808475	0	0	0	0	0	0	0	0	0	0.00101336897672	0	0
Mycoplasma hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000744308316692	0	0
Mycoplasma mycoides group	0	0	0	0.00828195776594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00211728797156	0	0	0
Mycoplasma synoviae	0	0	0	0	0.000307117530781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myxococcus xanthus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000839478062608	0	0	0	0	0	0	0	0	0	0
Nakamurella multipartita	0	0	0	0	0	0	0	0	0	0	0	0.000483938341657	0	0	0	0	0.000359276221475	0	0	0	0	0	0	0.000450685432884	0
Natranaerobius thermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103033641093	0	0	0	0	0	0	0	0.00186233510994	0	0
Naumovozyma castellii	2.34685994087e-05	0	0	0	4.36802790889e-05	0.000108265057341	0.000184972017194	0.000403261278015	0.00203595795885	0	0	0.000521746300364	0.000223082044295	0.000928644862808	0	0	0	0.000319021071514	0.000790501312866	0	0.000884222597862	0.000342304606065	4.40565422194e-05	0.00121473872286	0
Naumovozyma dairenensis	0	0	0	0.000117939319773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nautilia profundicola	0	0	0	0.00095167723072	0	0.00145205773462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00413622373859	0	0
Neisseria cinerea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260651926334	0	0	0	0	0
Neisseria flavescens	5.98518739439e-05	0	0.013685886899	0	0.0200515749671	0.0673703366016	0	0.0534786513422	0	0	0.187425785375	0.0106448597997	0.0028446261666	0.07578304983449	0.00944856366535	0	0.00889059671962	0.0178991592022	0.00806135456372	0.0177174824909	0.00300670574293	0.00349191219737	0.006067139759069	0.00123917729643	0
Neisseria gonorrhoeae	0.000300654119889	0.00374702791606	0.0240619266079	0.000727217094109	0.000111916826712	0.00332873742955	0.00018957279236	0.028930406544	0.0312989695341	0.100164249957	0.00537998044968	0.0106944720141	0.00285788403997	0.00951742876702	0.00749415815861	0.00823112375517	0.012901825281	0.00653912048603	0.0405081653749	0.0244750795979	0.00906215704881	0.000584697809917	0.000451523525394	0.0124495269703	0.00879233423429
Neisseria lactamica	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00480668949983	0	0	0	0.00825630602229	0	0	0	0	0	0	0
Neisseria meningitidis	0	0.00179662688447	0	0.0155585847096	0.00442003771446	0.00961938982315	0	0.000673753268976	0.0133397743209	0	0.00789586263069	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria mucosa	0	0	0.00292440894927	0	0.00057128442571	0.00235995672789	0.000483841380226	0.0117203609922	0	0	0.0938296950845	0	0	0	0.0114762792127	0	0.000844332585601	0.00973560924989	0	0	0.0115645460504	0	0.00288102742766	0.00105915274681	0
Neisseria sicca	0	0.0014520002543	0	0	0	0	0	0.0117445852985	0	0.013500649365	0.0062543433004	0	0.000442980244157	0	0.000774410709561	0	0	0	0.01569720529	0.00689765039411	0	0	0	0.0048242811988	0
Neisseria subflava	0	0.0161329092174	0	0	0.00010708006723	0.00159243894873	0.00126965958231	0.00329525098145	0	0.0125002704566	0.128686785798	0	0	0	0.000956037303815	0	0	0	0	0.0106442405238	0.0303467981618	0	0.000216004915774	0	0
Neosartorya fischeri	0	0	0.000231671807639	0.00112728244662	0.000588343310525	0.00067304115878	0.000204426324064	0.00037139500861	0.000234384214677	0	0.0001812973814	0.000270290913193	0.000539316197664	0.00256578614626	0.00124587407503	0.00110950676996	0.000200664195481	0.000110179342831	0.000819039144451	0.000599835615444	0.00132331890149	0.000275848315761	0.000836862112381	0.0013424980469	0.000107741329206
Nephroselmis olivacea	0	0	0	0.00648492241904	0	0	0	0	0	0	0	0	0.00509700787618	0	0	0	0	0	0	0	0.0538742244343	0	0.0020132193373	0	0
Neurospora tetrasperma	0	0	0	0	0	0	1.06242815606e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.97712357257e-05	0
Niastella koreensis	0	0	0	0.000176609408009	2.71797303335e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitratiruptor sp. SB155-2	0	0	0	0.000849569863524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrobacter hamburgensis	0	0	0	0	0.000195974871537	0	0	0	0.00304482638972	0	0.00117759434447	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrobacter sp. Nb-311A	0	0	0	0	0	0	0	0	0	0	0	0	0.000657592730322	0	0	0	0	0	0	0	0	0	0	0	0
Nitrobacter winogradskyi	0	0	0	0	0.00317553229194	0	0	0.000444195050926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrosococcus oceani	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000281249652723	0	0
Nitrosomonas europaea	0	0	0	0.0141836793452	0.000174626520336	0.016447379092	0.000147897496975	0.000537390596968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00493166122414	0	0
Nitrosomonas eutropha	0	0	0	0	0.0734351041159	0	0.00104654774961	0.096696387501	0	0.00343455051471	0	0.00210855220464	0	0	0	0	0.00860964986677	0	0.00319468156239	0.0140380380653	0	0	0	0	0
Nitrosomonas sp. AL212	0	0	0	0	7.35784844871e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrosomonas sp. Is79A3	0	0	0	0	6.48967171282e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrosospira multiformis	0	0	0	0.00049328421724	0.00683236467309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153138196691	0	0
Nitrospira defluvii	0	0	0	0.00073912573994	0	0.000281937303135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00206512880582	0	0
Nocardia brasiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00210689205884	0.00013593840472	0	0	0
Nocardioides sp. JS614	0	0	0	0	0	0	0	0	0	0.00180485145056	0.0011148264327	0	0	0	0	0	0.00164522140358	0	0	0	0	0.000242319309422	0	0.0144466595143	0.000331259284513
Nocardiopsis alba	2.25573860598e-05	0	0	0.00109122846859	0	0	0	0	0	0	0	0	0	0	0.000937115706463	0	0	0	0	0	0	0	0	0	0
Nostoc punctiforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000240343863647	0	0.000980997292431	0	0	0	0	0	0
Novosphingobium aromaticivorans	0	0.0407793586496	0.0320655748957	0.00188437897989	0	0.00230013032519	0	0	0.00360455530543	0.00225693512247	0.00836442555083	0.0242477571336	0.00710918814931	0.00246617452429	0.00310704117832	0.00213286468522	0.00822928218016	0.00169442953015	0	0.0034592890348	0	0.00181809630965	0.000233999295966	0.00580670185293	0.000414233932456
Novosphingobium sp. PP1Y	0	0.0262988473771	0.0283833216029	0.00600475011645	0.000277234645751	0.00274859276956	0.000156533345575	0.00199069236536	0.0258440694638	0.00359596757979	0.0199905190926	0.0204207622964	0.0080233249255	0.00785869611152	0.000206268286046	0.00339828654522	0.00163896115301	0.00539945840355	0.0100344757868	0.00275583712939	0	0	0.000186415168431	0.00925179966441	0.00263999044851
Oceanimonas sp. GK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000497153671688
Oceanobacillus iheyensis	0	0	0	0	6.76301339746e-05	0	0	0.000416246031814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00218280645813	0	0
Ochrobactrum anthropi	0	0	0	0.0085812627653	0	0	0.00127827731033	0	0	0.00917664649392	0.0170047813162	0	0	0	0.00105276318652	0	0.000418250909797	0.000688951164445	0	0	0.000636516145609	0.00197129011635	0	0	0
Ochrobactrum intermedium	0	0	0	0.00573970813795	0.00555975909916	0.0206060659252	0	0	0	0	0.00124889955466	0	0	0	0	0	0	0.00151798036057	0	0	0	0	0	0	0
Odoribacter splanchnicus	0	0	0.00171694427349	0.653823349034	0.0187827209721	0.00886751862121	0.00672292393712	0.000344055962039	0	0	0.0174669829339	0.0948159820343	0.0773691332249	0	0.00224593894778	0	0.00594857431877	0.0179641168275	0	0	0.00528083035006	0	0.0642760359172	0.000621837189988	0.0183650949243
Oligotropha carboxidovorans	0	0	0	0	0.000127889447073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olsenella uli	0	0	0	0.00311016461532	0.00131627726036	0.106179487741	0.00101345697798	0	0	0	0	0	0.00122226084725	0.00508802158595	0.0165597049624	0	0	0.00349581667491	0	0	0	0	0.0552770904308	0.00665552256922	0
Oscillibacter valericigenes	0	0.000919398165148	0.00674744027039	1.97349445247	1.19514592849	1.52489718029	0.00930299327159	0.0405632918209	0	0	0.00132007133781	0.00459212922687	0.414006973045	0	0.0154461000781	0.0383733253916	0.0155849165791	0	0.18288458508	0	0.000741185703229	0.125389047622	0.304116116329	0.0366564835167	0.0121596170447
