species	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
Cronobacter turicensis	0	0	0	0	0	0	0.000258321913862	0	0	0.00321162672576	0	0.000370659643254	0	0	0	0	0	0	0	0	0	0.000556555383829	0.000887426755964	0	0	0	0	0	0	0.000192176606048	0	0.000281670521608	0	0	0.0066879738086	0	0	0	0.00177265700546	0	0	0	0	0.000438821731777	0	0.00102483129309	0	0	0	0	0	0	0	0.000225100075121	0	0	0.00151761669452	0	0	0.00448977624146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000573745507998	0	0	0	0.000245848017532	1.04693631253	0
Cryptobacterium curtum	0.00221660727807	0	0	0.000684784415811	0.000461353615137	0	0	0	0	0.000913001005156	0	0.00105371095634	0	0	0	0	0	0	0.00529116069533	0	0	0.00158217522847	0	0	0	0.00105149299264	0.00141739936265	0	0	0	0	0.0016014654959	0	0	0.000528126859334	0.00414519880411	0.000507635637746	0.000939378180146	0.00143980228799	0	0.00138912387341	0.00180606121181	0	0.0079838853796	0	0	0	0	0	0.00362801703573	0.000577434750462	0.00045900245489	0.000563826545098	0	0.00116685005978	0.00113698241153	0	0	0.00505963925112	0.000850902169191	0	0.0010158161943	0.00322163866689	0.00809109247263	0.00280977555108	0	0	0	0	0.000727172956632	0.00218762462347	0	0.00494354356346	0.00141963430112	0	0.000859003003039	0	0.00079832525283	0.00103645028229	0	0	0.000780247757451	0	0	0	0	0	0.00249893347226	0
Cryptococcus neoformans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155506963646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cryptomonas paramecium	0	0.0198155874701	0.0328352886475	0	0.0192076308654	0	0	0	0	0	0	0	0	0.0100193760702	0.0127421992909	0	0	0	0	0.0461268850572	0	0	0	0.0318222988558	0	0.0218885130598	0.118021764015	0.0322346064845	0.074059255095	0	0	0.0166685363892	0	0.0359674695392	0	0	0	0	0	0.0218603781823	0.00963894711539	0.0751921214846	0.0489675525497	0	0	0.0303234388961	0.0202375315518	0.0395322033964	0	0	0	0	0.0117369538192	0	0.0121449277128	0.0236681124245	0	0.0161291815802	0.0210649011646	0	0	0.0422916865653	0.100595363727	0	0.0194966615011	0.0145640880179	0	0.016106610687	0	0	0	0	0	0.0295519648326	0	0	0.102733436881	0	0	0.0175134996875	0	0.0974526507453	0	0	0.13609141095	0	0	0	0.0824323869427
Cryptosporidium parvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155973774904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151235325498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cupriavidus metallidurans	0	0.000222758513007	0	0	0	0	0	0.000756524508463	0	0	0	0	0	0	0	0.000616079074815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00149904549059	0	0.000202165594214	0.000123587768356	0	0	0	0	0	0.000216713991409	0	0	0.00490434299736	0	0.000340883366085	0	0	0	0	0	0	0	0	0.001228753595	0	0.000937477469939	0	0.000236802772925	0	0	0	0	0.000118338052281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00200845658849	0.000763365839283	0	0	0	0	0.000584779216674	0
Cupriavidus necator	0	0	0	0	0.00040254125849	0	0	0.000411131424071	0	0	0.003763564585887	0.00252831197473	0.0011263469994	0.000314969525459	0.000133521436725	0	0.00119577647036	0	0	0	0.00257381750894	0.00211270463507	0	0	0	0	0	0	0	0	0.000191071473126	0.00157197842256	0.000176744864223	0	0	0	0	0.000179195307426	0.000942194565029	0	0	0.00945497071128	0.000513115343757	0.00380193011171	0	0.00285974668257	0.000185452984246	0	0.000816177582758	0.00253762189352	0.000660906968979	0	0	0.000837509155465	0.00101810254894	0.000216890190849	0.000873856427602	0.00033802508478	0	0.00111364651365	0.000855107629819	0	0.00035136889601	0.00077215004789	0.000178663788563	0	0.000128732766788	0	0	0	0.000238593873588	0	0.00597389050528	0.00040621308393	0	0	0.00021530217475	0	0.000113040731476	0	0.000236520714642	0.00546631649923	0.00217795897644	0	0.00253521498674	0	0	0.000545093715428	0
Cupriavidus pinatubonensis	0	0.0061555406236	0	0.000458085190407	0	0	0	0	0.00378383579476	0.000407166819836	0.0053889546742	0.00399430796015	0	0	0	0	0	0	0	0	0	0	0	0	0.00108587225199	0	0.000158027753438	0.00034528970064	0	0	0.00273450382773	0.000178549533177	0	0.000192637636137	0	0	0	0	0	0	0	0.000402720367168	0	0.0138527115386	0.000483857746753	0	0	0.00254075929538	0	0.00485390974514	0	0	0	0	0.00247177984533	0.00101410953569	0	0	0.000902569531366	0	0.00139860608096	0.000906037664875	0.000718369620214	0	0.00542993775422	0	0	0.00224289408362	0	0.000324293947707	0	0	0	0	0.00190187302179	0.00268159907055	0.000220091395771	0	0.00231110460434	0.00168840527352	0.00217603732276	0	0	0.0029895824731	0	0	0	0	0.000588664529929
Cupriavidus taiwanensis	0	0	0.00137905969398	0	0	0	0.00146751141735	0	0	0	0	0	0.000257970343057	0.000120230557396	0	0	0	0	0.00185038903791	0.00202954993364	0	0	0.000840236430179	0.00133651481468	0.00162192363764	0	0.000354059533572	0.00502851682709	0	0.000136467982578	0.00131284870907	0.00220021101884	0	0.00215801307413	0	0.000172575115833	0	0	0.000359655676415	0.000393480407662	0.000115665484185	0.00496259930558	0.00323180590574	0.0140226757852	0.000271019558912	0.00473037953225	0	0.00221376738518	0	0	0	0	0	0	0	0.00142006364936	0.00115466385444	0	0	0.00127530757983	0	0.000761237977296	0.000402374910627	0.000757918472672	0	0	0	0.000386552369548	0.000802339987231	0	0	0.000194894512094	0	0	0	0.00386234662646	0.0054242372468	0.000199417802847	0	0	0	0	0	0.000394007550227	0.00235887942466	0	0.00192039093778	0.0124844308941	0
Cyanidioschyzon merolae	0	0.00845238702627	0	0	0	0	0	0	0	0	0	0	0.00916997223985	0.00427378922956	0.0108704321923	0.0233766095349	0	0.00753625460936	0	0.0131170233336	0	0.0702436199444	0	0	0	0	0	0	0.00451287933866	0.0145529241506	0	0	0.00719469887755	0.00767100580186	0	0	0	0	0.0383536246401	0	0	0	0	0	0.0385353107218	0	0	0	0	0	0	0	0	0	0	0	0	0.0137598832574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0292637114609	0	0	0	0.00876423946928	0	0	0	0.0385119042103	0	0	0	0	0.00550354865744	0	0	0.023441156749
Cyanidium caldarium	0	0.00933785273806	0	0	0	0	0	0	0	0	0	0	0	0	0.0180138157473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008346983907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00608009627815	0	0	0
Cyanobium gracile	0	0	0	0	0	0.000692929941843	0.00142180354679	0	0	0	0	0.000510027573302	0.00299922558193	0	0.00148141480444	0	0	0	0.000512215960772	0.00107254719294	0	0.00306328025712	0	0.00036996772347	0.000392851591025	0	0.000686063623977	0.000749522467379	0	0.000264434960244	0.00021199300722	0	0	0	0	0.000334400003814	0	0	0	0	0	0.000874187566856	0	0	0.00105031297353	0	0.0014116956498	0	0	0.000585356200229	0	0	0	0	0.000564790278411	0.000550333444621	0	0.000375037430055	0	0.00288303444223	0	0	0.000779684666578	0	0	0	0	0	0.00207293304132	0	0	0	0.00239282273	0	0.00183484773934	0.0004157831087	0	0.00077282653076	0	0	0	0.000377663217709	0	0.000381735587029	0.000351601314546	0.000300007886121	0	0.00967646747548	0.00319454424874
Cyanobium sp. PCC 7001	0	0	0	0.00117327794011	0.000263487314027	0	0	0	0	0	0	0.00120358640547	0	0	0	0	0	0.000484729047023	0	0	0	0.00542165169093	0	0	0	0	0	0	0.000580533385495	0	0	0	0	0.000493396192776	0	0	0	0	0	0	0.000264451176023	0.00309442173241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017599731177	0	0	0	0.000447775243573	0	0	0.000288810490643	0	0	0	0.000883791992412	0	0	0	0	0.00188223085659	0.00162155715976	0	0.00049059200272	0	0	0	0.000480494968298	0.00247707111749	0.000445613471189	0.00279455413961	0.000450418552922	0	0	0	0.00285437134092	0
Cyanophora paradoxa	0	0	0	0	0	0	0	0	0	0	0	0.125716104102	0	0	0	0	0	0	0	0.0793112735195	0	0.0188766098078	0	0	0	0	0	0	0	0	0	0	0	0.103071697807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0724386281819	0	0	0	0	0.0663665566452	0	0	0	0	0.0766432286194	0	0	0	0	0	0	0.0307457686486	0	0.095246556931	0	0	0	0	0	0	0	0	0.0166767844991	0.178885592098	0
Cyanothece sp. ATCC 51142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000656519343992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece sp. CCY0110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00213967068233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece sp. PCC 7424	0.000182379394493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00130604824769	0	0	0	0	0	0	0	0	0	0	0.000134851251388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece sp. PCC 7425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000419168169546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece sp. PCC 7822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193220108305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece sp. PCC 8802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000215528037989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyclobacterium marinum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120411056221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203882965615	0	0	0	0	0	0	0	0.00194893703435	0	0	0	0	0	0.000739325660854	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000686504494715
Cycloclasticus sp. P1	0	0	0	0	0	0	0	0.000737712568631	0	0.000625020016437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106007151789	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00247277801868	0	0	0	0	0.0013310682605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000534119238095	0	0	0	0	0	0	0	0	0	0	0.00223315134329	0	0	0	0	0	0
Cytophaga hutchinsonii	0	0	0	0	0	0	0	0	0	0	0.000419972568547	0	0	0	0	0	0.000222278690876	0	0	0	0.000547086368748	0.00346427729923	0.000306876952885	0	0	0	0	0.000565092199878	0	0	0	0	0	0.000315265776483	0	0	0	0.000342805108468	0	0	0	0	0	0	0	0	0.000354776200858	0	0.000185205706354	0	0	0	0	0	0	0	0	0	0.000369280491915	0	0	0	0	0	0.00102536489873	0	0	0	0	0	0	0	0	0	0	0	0.000360195889943	0	0	0	0	0	0.000595212862501	0	0	0	0	0.0173266703275	0
Debaryomyces hansenii	0	0	0	0	0	0	0	0	0	0	0.000152835158251	0	0	0	0	0	8.0890994889e-05	0	0	0	0	0	0	0.000406032532757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023985105278	0	0	0	0	0	0	0.000471796538434	0	0	0	0	0	0	0	0	0.000102899109803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143999792219	0.000103619547793	0	0	0	0	0	0	0
Dechloromonas aromatica	0	0.00478996089843	0	0	0.000663285917396	0	0	0	0	0.000328154310175	0	0	0	0	0	0	0	0	0	0	0	0	0.000302248610855	0	0	0	0.000254723547655	0	0	0	0	0	0.000291230717196	0.00279459822208	0	0.000248313865742	0	0.000337634895206	0	0	0	0	0.000422741985244	0.000179349912025	0	0.00261785408723	0	0.00159266628509	0	0	0	0	0.00425570651984	0	0.000209696853718	0	0	0	0.000363710974864	0.000611669018501	0	0	0.00115793368068	0	0	0	0	0	0	0	0	0	0.00355365463723	0	0	0.00339620756099	0	0	0	0	0	0	0.000586235815895	0	0.000261086963574	0	0	0.00359270487165	0
Deferribacter desulfuricans	0	0	0	0	0	0	0	0	0.00037226665922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000450871957399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000367361723268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000445106980201	0	0	0	0.000462624582689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dehalobacter sp. CF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000386458330745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042523074471	0	0	0	0	0	0	0	0	0.000906366507605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000371386545567	0	0	0	0	0	0	0.00567325598059	0	0	0	0	0	0	0.0248420809689	0.000690631561566
Dehalobacter sp. DCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000333590802135	0	0.0152951409288	0	0	0	0.000337222086035	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000407744829567	0	0	0	0	0	0	0	0	0	0	0	0.00266016448176	0	0	0	0	0	0	0	0	0.00904282808329
Dehalococcoides mccartyi	0.000813315035264	0.01580176778685	0.0026044349888	0	0	0.0149703541323	0.0177836713417	0.001233970659554	0.000644101714973	0.0040199675534	0.0039024221707	0.0115987929674	0.0011367815653	0.00370868665483	0.016844798708	0.00386393009465	0.000670474575706	0.0177508095617	0	0.0121956669501	0	0.0052247695071	0.01395937764304	0.00252408649284	0.00178680703152	0.0115743785855	0	0.00879724653169	0.00114117078257	0.00300682405989	0	0.00264423558752	0.00178382242344	0.000950957947832	0.0406937390711	0.0144490407374	0	0.00542001901227	0.000792435940426	0.00288987530141	0.00203878304158	0.00994016905502	0.00517868884073	0.000274634830585	0.00477713887195	0	0.00864729162445	0	0.00837973155886	0.0053247516284	0	0.000505249984712	0.0024825431782	0	0	0.01383351152504	0	0.003445512167879	0.00334165879992	0	0.00352163822223	0.0380176571602	0	0.0295021965761	0.0216501530084	0	0.00064962678559	0.00681358333704	0.00235708052272	0.00160088087245	0	0.00171765859518	0.00544163823799	0.00859469509833	0.00625907897025	0	0.0011740044898	0.000878761796348	0	0.00370436996221	0.00358067791313	0.00429431436939	0.00538614506682	0	0.000799594192152	0.000682262987704	0.0192328751505	0.00550143505858	0.0029059493491
Dehalogenimonas lykanthroporepellens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000841811690815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000662721557742	0	0.00180221851913	0	0	0	0	0	0	0	0	0.000932576883395	0	0	0.001160072274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126620413675
Deinococcus deserti	0	0	0	0.000287354715262	0	0	0	0	0	0	0	0.00044216662184	0	0	0	0.000736499445146	0	0	0.000444063836707	0	0.000629091093779	0	0.000352875832727	0	0	0	0	0	0.000213273002057	0	0	0	0	0	0	0	0	0	0	0	0	0.00454724313184	0	0	0.000455282580481	0	0	0.000265634420249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00337972448126	0	0.000393020165563	0	0	0	0	0	0	0	0	0	0	0.000360461712691	0	0	0	0	0.00182002415963	0	0	0	0	0	0	0	0.000553899793941
Deinococcus geothermalis	0	0	0.00039295441661	0	0	0	0	0	0	0	0	0	0	0	0.000304983065165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230707083535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339896118832	0	0.00038605009423	0	0	0	0	0	0	0.000466650336364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012450761182	0
Deinococcus gobiensis	0	0	0	0	0	0.00026282400917	0.000269640612893	0	0	0.000335234818359	0	0	0.000379195858172	0.000176729343575	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000568578402936	0	0.000200597065358	0	0	0	0.00031721073434	0	0	0	0.000689839927478	0	0	0.000170019049542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000312433428353	0	0	0.00473167257085	0	0	0	0	0	0	0	0	0	0	0.000260629968853	0.0010439194714	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000484668291107
Deinococcus maricopensis	0	0	0.000729409245546	0	0.00021334095291	0	0.000339584410443	0	0	0	0	0	0.00143267366765	0	0	0.000405805819781	0.000281663982703	0.000392476416471	0	0.000341557085022	0	0	0.000388864017548	0	0	0.000486235524483	0	0	0	0	0.000202530147114	0.000370277986057	0	0	0	0	0	0	0.000332899517901	0	0.000214121374682	0	0	0	0	0	0.000899120624728	0	0	0	0	0	0	0	0	0.000525767877736	0	0	0	0	0	0	0.000744881410456	0.00140306804929	0.000433102486438	0	0	0	0	0	0	0.000360791130919	0	0	0	0	0	0	0	0	0.0005014100153	0	0.00226270037062	0.000364695824705	0	0	0	0.00346669992867	0
Deinococcus proteolyticus	0	0	0	0	0	0	0	0	0	0	0	0.000590507323593	0	0	0.000343034901285	0	0	0	0.00177912308234	0	0	0	0	0	0.000909683137654	0	0.000397160482703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0080970392574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00056709176545	0	0	0	0	0.000283394210967	0	0	0	0	0	0.000815026082487	0	0.000437239453594	0.000923465985037	0	0	0	0.000553140844448	0.000447387308226	0	0	0	0	0	0	0	0.000347347600726	0	0.00280084117501	0
Deinococcus radiodurans	0	0.000468920481065	0	0.000674661597705	0	0.000352605675878	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000363852298327	0	0.00155878674054	0	0	0	0	0	0	0	0	0	0.000394447962448	0	0	0.000520319829836	0	0	0.000462745916258	0	0	0	0.00088968156589	0	0	0	0	0	0	0	0	0	0	0.000277745892694	0	0.000287400277897	0	0	0	0	0	0	0	0.000793503707169	0.000249108937094	0	0	0	0.000762300854627	0	0	0	0	0.00162348856168	0	0.00140052627588	0	0	0.00196631004637	0	0	0	0	0.00321386484183	0	0.000715666110922	0	0	0.00123099650782	0
Delftia acidovorans	0.000706519631066	0	0.00150829987367	0	0.000551443058694	0	0	0.00141685022644	0.000139881376312	0.00109128453827	0.000275112833219	0	0.00148126824901	0	0	0	0	0	0.00101190019703	0.00123599802832	0	0.00226935570136	0	0.00164448883309	0	0.00100545610661	0	0.00222106100895	0	0	0.000837598912194	0	0	0.0016521776417	0.000631255247893	0	0	0	0	0	0	0.00604445631556	0.0011246703831	5.96432165797e-05	0.000778098487445	0	0	0.00151327072805	0	0.0028909781211	0.000414114953749	0	0.000808711299274	0	0	0.00217440518725	0.000515673761356	0	0	0	0.000749706074723	0.000242835331024	0.00385073449559	0.000846217425318	0.000223896403004	0	0.000987568899779	0	0	0	0.00117666290742	0	0.00157570112179	0.00169684913167	0.000906201158866	0	0	0	0	0.00201122104101	0.000259208622372	0.00167869493687	0.00233944846737	0.00131973055176	0.000173650113777	0.000296337933926	0.000835371489919	0	0
Delftia sp. Cs1-4	0	0.00115169339285	0	0	0.000111635860372	0	0.000355391661205	0	0.000141590120217	0	0.00362015574927	0.00688422499369	0.000749681462181	0.000116466385243	0.000740583985	0.000212347799227	0	0.000410745727259	0	0	0	0	0	0.00203448343544	0.000785572267598	0.000254434605166	0	0	0.0018447285841	0.000660977249732	0	0	0	0	0	0	0.000982679477365	0.00590994735011	0.000348395594859	0	0	0.000437020954535	0.00170761346806	0.00917651330792	0	0.00528724736695	0.00282292086403	0	0	0.00234103467096	0	0.000111066939292	0	0	0	0.00192584611678	0	0.00149989976415	0.00661124282368	0.00226486391126	0	0.000245801725855	0.00350799639721	0.000734189599824	0.00203968301628	0	0	0.00374450207697	0	0.000175957391445	0.000794024417496	0.000943963823296	0	0.0005152731812	0	0	0.000716511205091	0.000193174440456	0.00238254918657	0.00223936838581	0	0.000188800145591	0	0.00019083599098	0.00685508324419	0	0.000338230442971	0.00544210603606	0
Denitrovibrio acetiphilus	0	0	0	0	0	0.000359399246532	0	0	0	0	0	0.000529067989378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230465009846	0	0	0	0	0	0	0	0	0.000393662717912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfarculus baarsii	0.00457769875048	0.0012637757084	0.000698043736758	0.000606087793132	0.000816668101656	0	0.00129992742624	0	0.000517898703449	0	0.000509290741137	0.00093261665041	0.000914044606759	0.000213001407939	0	0.000388355662568	0	0	0.00093661825091	0	0	0	0.000372142378997	0	0	0.00093065357898	0	0	0	0	0	0.00106306671024	0	0.000382315305773	0	0.000611470884673	0	0.00290998118884	0.000318584422749	0	0.000204913888075	0	0.00156149807583	0	0.00240070198781	0.000644644450232	0	0	0	0.00428143863063	0	0	0	0.000283187125828	0	0.0015094776065	0	0	0.00671726498943	0	0	0.000449538410347	0	0.00290925780243	0.000414478538459	0.000309617208838	0.000261170605637	0	0	0	0	0.000690553323127	0	0	0.00083878286305	0.00152056975125	0	0.00105987047788	0	0	0.00239924379122	0	0.00649620428386	0.000349013448639	0	0.000548582791397	0	0.00774113083541	0.00584141978356
Desulfatibacillum alkenivorans	0	0	0	0	0	0	0	0	0	0	0	0.000261574145327	0.000256365181448	0	0	0	0	0	0	0	0	0.000392760586436	0	0	0	0	0	0	0	0	0	0	0	0	0.000131102681455	0	0	0.000233192075239	0	0	0	0.000448338242138	0	0	0	0	0	0	0	0	0	0	0	0.000158852901401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000387363650907	0.000818126435097	0.000176205641006	0	0	0	0.000198176971062	0	0	0	0.000193689397525	0	0.000195777964065	0.000180323218121	0	0	0	0
Desulfitobacterium dehalogenans	0.00138294041056	0	0.00147617189588	0.00179439425836	0.000172703003615	0	0	0	0	0	0	0	0	0	0.000229139773209	0	0.002736139414	0	0.00198069184832	0	0.000561196611072	0	0	0	0.000607648338619	0	0.000265294471768	0	0.00171230014943	0.00163607293885	0.000819757394259	0	0.00333648341472	0	0	0	0	0.000351646606679	0.00107795049866	0	0.000346669535703	0.000676080528598	0	0	0.000812292667222	0	0	0.00189572718994	0.000379964922156	0	0	0	0	0	0.000873596753036	0.000425617728106	0	0.000290047026025	0	0.00127410607032	0.000293494697439	0	0.000602993729841	0.000189301103143	0.00455784644435	0	0	0	0	0	0	0.000292066343277	0	0.000531425569877	0.0088689835893	0.00128623592725	0	0	0	0	0.00446489602462	0	0.000610564364939	0.000295227256996	0.000271921966871	0.000232020561631	0	0	0
Desulfitobacterium hafniense	0.00187831418594	0	0.002914948387919	0.000967123867826	0	0.00121310013636	0.00207427183753	0	0.000165280410824	0	0.000325066590681	0.000322912394346	0	0	0.000937924195794	0	0	0.000239735026857	0	0.000226352979232	0	0	0.00285034173097	0	0.000497450155721	0.00118802232826	0.00120107939568	0	0	0.00016742099963	0.00012371079693	0.0029402832621	0	0.0002440215833	0.000149175150342	0	0	0.000553212364399	0.000610031621128	0	0.00459131387382	0.00608819241561	0	0	0.000638951632808	0.000411459224981	0	0	0.000777643900602	0	0	0	0	0.00506102045511	0.000164794717422	0.000348431142929	0	0.000656571364675	0	0.000240346531845	0.000221458587438	0	0.000909986727594	0	0	0	0	0	0.00181452352052	0.000428241872303	0.00108135696202	0	0	0.00130515159355	0	0	0.000302478948787	0.003176091760192	0	0.000495466700743	0	0.000956435614626	0.00449853619606	0	0.00041036144913	0.00315131085196	0	0	0.00077735277589
