genus	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Flexibacter	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Leadbetterella	2	3	1	1	0	4	2	0	0	2	7	2	1	1	0	1	2	0	4	4	1	4	5	2	2	0	2	2	0	3	1	0	0	2	0	4	1	4	1	4	0	0	1	0	1	1	2	2	0	2	3	1	1	0	1	5	0	7	10	2	0	6	0	2	0	0	1	1	4	2	1	0	0	1	1	4	0	0	1	1	7	1	5	6	0	3	0	7	1
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Runella	2	0	1	0	1	2	0	1	1	1	0	1	4	0	1	0	0	4	1	2	0	0	0	0	1	0	1	1	0	4	2	2	0	0	2	1	0	1	0	0	1	1	1	0	1	0	1	2	0	1	1	3	4	0	1	1	1	1	5	1	2	1	0	0	1	1	0	7	4	0	0	0	0	2	0	1	6	0	0	0	0	4	2	0	1	2	3	0	0
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Spirosoma	2	1	1	1	0	0	0	0	6	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	1	0	0	1	0	0	3	0	1	0	0	2	0	2	1	0	1	0	0	2	0	2	2	1	0	0	0	1	0	1	1	1	2	1	2	4	0	0	1	2	2	0	0	1	4	0	0	0	1	2	2	0	0	0	0	1
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Flammeovirgaceae|g__Marivirga	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	1	2
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Blattabacteriaceae|g__Blattabacterium	1	1	1	0	0	1	1	1	0	1	0	2	0	0	4	1	0	2	1	1	0	2	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	4	1	0	2	1	0	1	1	1	1	1	0	1	1	1	0	2	0	2	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	3	4
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae|g__Fluviicola	1	1	1	0	1	2	0	0	0	3	0	0	0	1	1	1	1	1	2	1	13	0	1	0	0	1	0	3	2	1	0	0	0	0	0	1	5	0	1	0	0	0	1	0	0	0	1	0	0	0	0	2	2	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	3	0	0	0	0	0	4	2	1	0	1	1	1	1	1	1	1	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae|g__Owenweeksia	0	2	0	1	0	0	1	4	4	2	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	1	0	1	0	2	2	0	1	0	4	3	0	0	0	1	0	1	0	0	0	5	1	1	4	4	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Aequorivita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga	1	3	1	1	0	2	0	1	3	0	1	5	1	26	2	2	1	13	1	2	0	6	2	0	0	2	0	2	1	3	4	2	6	2	1	1	0	0	0	1	0	1	1	1	3	0	0	2	0	0	0	2	4	0	6	1	4	0	2	0	3	0	2	0	0	5	7	0	1	0	7	0	0	1	2	0	1	1	2	3	1	0	0	0	1	4	0	0	2
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cellulophaga	0	2	1	0	0	0	0	0	0	0	2	0	5	0	2	0	0	3	1	2	0	0	2	1	0	1	0	1	0	1	2	0	0	1	0	4	0	1	1	1	0	1	0	1	0	0	1	1	0	1	0	3	1	0	1	0	0	0	1	1	0	0	0	1	0	0	2	3	0	3	0	0	0	0	0	1	1	0	0	0	2	0	0	1	1	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Croceibacter	1	0	1	0	1	0	0	0	2	0	0	3	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	3	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Dokdonia	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium	3	3	3	2	4	2	1	8	11	1	0	1	5	7	4	1	8	5	0	3	0	5	4	1	0	4	2	3	1	1	6	6	10	1	5	14	12	1	4	3	3	1	4	2	0	1	4	1	0	1	0	7	4	5	2	0	4	1	3	0	5	0	4	3	3	3	2	6	3	5	0	5	1	2	1	1	10	7	8	2	0	4	2	2	5	15	5	2	1
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	3	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	2	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Lacinutrix	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	1	0	0	2	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	2	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	1	1	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Muricauda	0	0	0	1	0	0	0	0	1	0	1	2	0	0	2	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	5	0	4	0	0	1	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Nonlabens	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Ornithobacterium	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	1	1	10	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter	2	2	2	0	0	1	0	0	4	1	0	0	0	5	5	0	0	2	0	1	0	0	1	0	2	1	2	1	1	2	0	4	4	1	0	4	2	3	1	0	2	0	0	0	0	2	1	4	1	0	0	3	0	2	1	2	2	0	0	0	1	4	0	0	3	3	1	4	3	2	1	0	0	1	2	0	2	5	0	4	1	0	2	1	2	2	1	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Psychroflexus	1	0	0	0	0	1	0	0	0	1	1	0	0	5	1	0	0	1	1	1	0	1	0	0	0	1	0	3	0	3	0	0	0	0	0	2	0	1	1	0	0	1	2	0	0	0	0	1	0	0	0	2	1	0	2	0	1	1	0	0	0	0	1	1	1	0	0	2	1	0	1	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	1	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Riemerella	0	0	23	1	0	26	2	123	0	110	0	2	16	12	0	0	29	0	0	0	0	13	0	0	0	24	0	0	0	0	1	3	0	0	2	0	0	0	1	41	0	0	5	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	1	0	0	39	0	0	10	0	0	0	0	1	0	1	0	9
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Robiginitalea	2	2	0	3	0	1	0	2	1	0	3	0	3	3	0	0	0	0	0	0	1	1	0	0	0	1	1	3	0	0	0	1	7	0	0	0	0	2	0	5	0	0	2	0	2	2	0	0	2	0	0	1	1	0	1	0	0	0	1	0	0	3	2	0	1	1	1	1	1	1	1	0	2	1	1	1	0	6	3	1	1	1	1	0	0	0	2	3	4
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Weeksella	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Zobellia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Zunongwangia	0	2	0	0	1	3	1	2	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	2	0	1	0	0	3	0	2
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|g__Candidatus_Sulcia	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Saprospiraceae|g__Haliscomenobacter	4	1	0	3	2	3	3	1	1	5	0	6	0	2	2	1	1	1	3	5	1	2	0	6	2	0	6	2	0	3	2	2	0	1	2	3	3	1	3	0	2	1	1	0	3	0	2	4	1	6	3	2	8	1	4	0	2	2	17	0	1	2	1	0	1	6	5	2	2	1	3	0	1	0	1	0	3	0	0	2	3	2	2	7	0	6	2	0	0
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Saprospiraceae|g__Saprospira	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	3	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter	2	3	1	1	0	0	2	0	2	2	1	2	0	2	0	1	3	4	2	1	7	0	0	1	1	3	0	5	0	5	4	10	0	2	3	6	0	1	2	0	0	1	0	0	10	0	0	0	0	0	0	1	3	1	1	1	2	0	41	0	1	0	1	1	0	0	3	6	7	0	4	0	3	0	3	0	3	0	0	3	1	7	4	1	0	5	0	0	1
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Solitalea	0	0	0	4	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	10	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	3	1	0	2	0	1	0	0	1	2	0	0	3	1	1	1	0	0	0	1	2	1	0	0	2	0	0	6	0	0	0	0	2	0	0	0	1	1	0	1	0	0	13	1
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Sphingobacterium	0	4	0	5	1	1	1	0	1	2	1	4	0	4	1	1	0	1	5	4	4	19	0	3	2	0	0	0	0	1	0	1	1	0	0	2	4	1	0	0	0	0	4	0	4	0	0	2	2	1	1	0	1	0	1	0	0	2	1	2	1	0	1	1	3	2	2	1	7	0	1	0	2	0	2	2	2	0	5	0	2	0	0	1	0	0	0	4	18
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|g__Chitinophaga	2	3	1	0	0	1	1	0	0	1	0	1	0	0	2	1	4	2	6	1	0	1	2	1	0	3	3	0	0	5	0	2	3	1	1	7	3	7	0	1	3	0	2	0	1	1	1	6	1	2	2	1	1	2	1	2	1	2	0	1	1	0	0	1	1	3	0	1	0	1	0	0	0	2	1	1	0	1	2	3	5	4	5	4	1	2	2	0	1
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|g__Niastella	0	0	1	3	1	2	0	1	1	0	1	2	2	0	0	2	0	0	0	0	1	2	3	0	0	1	2	2	1	1	0	0	0	5	4	0	0	4	0	1	1	0	5	0	1	9	1	0	0	0	1	0	1	0	2	2	0	3	0	2	0	0	1	2	0	0	2	1	2	0	0	0	1	0	0	0	0	1	2	1	1	4	0	3	1	0	0	0	0
d__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II_Incertae_sedis|f__Rhodothermaceae|g__Rhodothermus	1	2	3	3	0	1	1	1	0	0	1	1	6	0	0	1	1	0	1	0	0	2	1	0	2	1	0	2	0	1	1	0	2	1	0	2	0	1	1	0	2	5	1	0	2	1	4	1	1	2	0	0	1	0	3	4	1	1	0	1	1	2	4	2	1	2	0	1	0	1	0	0	5	2	1	1	2	2	0	0	1	0	6	2	0	0	0	3	1
d__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II_Incertae_sedis|f__Rhodothermaceae|g__Salinibacter	1	0	2	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0	2	1	0	0	0	2	0	0	1	0	1	0	0	1	0	0	2	1	0	0	1	0	0	1	0	1	0	0	0	2	0	3	0	0	0	3	0	0	0	0	0	1	1	2	0	1	0	0	0	0	1	0	2	0	0	1	0
d__Bacteria|p__Caldiserica|c__Caldisericia|o__Caldisericales|f__Caldisericaceae|g__Caldisericum	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	6	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	2	0	0	1	0	0	2	0	0	2
d__Bacteria|p__Candidatus_Saccharibacteria|g__Candidatus_Saccharimonas	3	0	4	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	4	0	1	5	0	0	0	2	0	3	1	0	2	0	1	2	0	2	0	4	0	0	0	0	1	5	0	2	2	0	0	0	0	0	1	0	0	2	0	1	3	2	0	0	0	0	1	0	0	0	3	0	0	0	5	3	0	2	0	2	0	0	0	0	2	3	2	0	1	0	0
d__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae|g__Chlamydia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
d__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae|g__Chlamydophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Parachlamydiaceae|g__Parachlamydia	0	0	3	1	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	2	0	0	2	0	0	5
d__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Simkaniaceae|g__Simkania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
d__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Waddliaceae|g__Waddlia	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chlorobaculum	1	1	1	0	1	4	0	1	0	1	2	5	2	4	3	1	0	1	2	0	2	4	0	0	2	3	1	7	1	1	0	0	0	4	0	0	1	1	1	0	0	3	0	1	1	0	0	2	0	2	0	3	1	0	0	2	1	2	1	3	0	5	3	3	3	2	1	2	0	0	0	0	3	2	0	0	1	3	0	1	0	1	2	0	2	2	3	6	3
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chlorobium	3	7	0	3	1	1	0	3	0	0	3	0	4	4	2	2	2	2	3	0	1	2	1	2	0	6	4	6	3	7	0	3	3	5	1	2	4	4	2	0	0	0	3	0	2	0	6	10	2	1	1	2	2	1	2	2	2	1	5	1	0	2	2	5	4	3	1	3	8	1	2	2	3	2	7	2	5	4	0	4	1	2	2	3	1	0	2	0	6
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chloroherpeton	0	0	0	0	0	1	1	1	0	0	2	1	2	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	3	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	1
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Pelodictyon	0	0	1	1	3	1	1	2	0	2	1	2	0	0	0	3	1	0	0	0	2	2	0	0	2	0	0	3	1	0	0	1	0	0	1	0	0	4	0	0	0	1	0	0	0	1	1	1	0	2	0	0	0	0	0	0	1	0	2	0	0	6	1	2	2	1	0	0	2	0	0	0	4	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	1
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Prosthecochloris	0	1	0	2	2	0	1	1	0	0	0	1	1	1	1	1	0	0	0	1	0	1	1	0	0	2	0	0	0	1	1	0	0	1	0	0	5	1	1	0	1	1	0	0	0	0	0	1	0	0	4	0	0	0	2	0	0	0	0	2	0	0	2	1	2	1	0	0	0	2	0	0	0	0	1	0	2	0	1	0	0	0	1	0	1	0	1	0	0
d__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolinea	0	1	0	0	0	0	1	0	3	0	2	1	0	1	0	2	1	3	1	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0
d__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales|f__Caldilineaceae|g__Caldilinea	1	1	2	0	0	0	1	0	1	1	0	3	0	0	0	0	0	0	1	2	1	2	0	0	1	2	2	1	2	0	0	1	2	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	0	0	3	0	0	2	2	1	1	0	0	0	1	1	0	2	0	1	0	1	0	2
d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae|g__Chloroflexus	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae|g__Roseiflexus	0	3	2	4	3	0	3	0	0	0	2	0	1	2	1	3	1	0	3	0	0	4	0	2	2	0	1	0	0	1	2	2	0	1	4	0	0	2	0	0	2	2	0	0	4	1	1	1	2	1	0	0	2	0	0	0	1	0	4	1	0	1	1	1	0	0	0	0	1	0	0	1	2	0	1	0	0	2	0	1	1	0	5	1	1	0	0	4	1
d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Herpetosiphonales|f__Herpetosiphonaceae|g__Herpetosiphon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Chloroflexi|c__Dehalococcoidia|g__Dehalogenimonas	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0
