PercentCoverageGT5x	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
taxid:585055|Escherichia_coli_55989	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.001707126	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0.017420457	0	0.0	0.0018235255	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0613207271	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0021727073	0	0	0.0	0	0.0	0	0	0	0	0.0	0.021591266	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0.0	0	0	0.003356057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0018623184	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.082368868	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.589753275	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	0.0	0	0	0	0	0.0	0.044268878	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:585056|Escherichia_coli_UMN026	0	0.0	0	0.0	0.0	0.0	0	0	0.0	0	0	0.00615856	0.000149298	0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0.00490818	0	2.6612236637	0	0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0	0	0.0181770656	0.0	0.0	0.0	0	0	0	0	0.0	0.003452524	0.0	0.029467765	0.2127502136	0.0	0.0	0.0	0	0.001194386	0	0.0	0.0	0.002146163	0.06543001	0.0	0	0.000429233	0	0.0	0	0.0938153283	0.0	0.0	0.0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0	0	0.7870070745	0.0	0.0	0.0	0	0.0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0.00065318	0.00645715	0	0	0.00214616	0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.023850436	0.0	0	0	0	0.0	0	0.0041803508	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0013063614	0.0	0.0	0	0	0	0	0	0	0	0.0	0	0	0.01444461	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0.0	0	0.00376978	0	4.22771644	0	0.0	0	0	0	0.0	0	0	0.002202146	0	0	0	0	0.068135954	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.03353609	0.1966817482	0.0	0.0	0	0	0.0	0	0.069386355	0.0	0.002090176	0.18391684	0.0	0	0.0	0	0.0	0	0.274615517	0	0.0131942214	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0	1.617852404	0.0	0	0.0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.010898779	1.86623e-05	0.0	0	0.002538074	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0.0	0	0.056509411	0.0	0	0.0	0	0.0	0	0.009181841	0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0.0	0.00403105	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:585057|Escherichia_coli_IAI39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.006352226	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0.0651394146	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0099959706	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.006625002	0	0	0	0	0.0	0	0.090470313	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.3809575074	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0.00134449	0	0	0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:5851|Plasmodium_knowlesi_strain_H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:585394|Roseburia_hominis_A2-183	0.8337676138	1.5406759161	2.8990630067	2.0960301057	1.8816172126	1.3886497438	1.0198139834	1.2782696791	0.060270653	0.8444860855	0.5736162174	1.3045483475	0.5731431565	2.6251326209	1.4467474722	2.0214490784	0.9507181773	1.0890484297	2.0531862901	0.6401779981	0.4769884165	2.5425910978	0.8198491848	3.8414871094	3.3971534513	1.4751714997	1.0086233854	0.331029719	1.2549949	0.169565269	0.440964517	1.2406582628	1.403932457	4.2137444763	3.2194868899	0.842370431	1.5484140496	1.598190603	0.373065995	2.9573860486	0.5454430317	0.9987960489	0.8021990359	0.3709229197	2.8853120288	2.7821121072	2.7222885415	1.528926945	0.3861496538	1.0734318264	0.922044578	0.9442601654	1.1112362909	0.342638199	1.668149595	0.0991335074	1.9128799468	0.343251275	0.721327845	2.9900961254	2.8172197188	0.5889832279	0.4324736251	0.9947033475	0.767205833	0.603598004	0.064641397	1.1359560984	0.9499388729	0.337042823	1.024881301	1.0508260404	0.6786516145	0.791007614	2.0778232104	0.2711208567	0.354246658	0.894456305	0.6776492847	1.0593172049	0.974854642	1.6858539196	2.4449608758	1.4149280174	0.9267210947	1.0119915874	0.405637704	1.7423097174	1.2216444575	0.5208617306	0.8380555024	2.1573847471	2.4645012255	1.5730811215	0.9030863434	3.4535264149	0.8309015119	1.8678627639	2.4197645169	0.6469705614	1.2257651978	2.2777605522	1.2920212896	2.5000512361	1.5491953574	1.4759787355	2.146584377	0.325239455	1.1851481197	2.5509407679	0.1449003714	1.0850400818	1.6322927878	0.8230496969	1.2879001349	2.2667085286	1.2979780419	0.9941750238	0.839391893	2.022175056	1.871371665	0.9283079445	1.3702192464	1.1185579826	0.757128121	1.2231478101	0.411205164	0.7134216082	1.7956483454	0.956091965	0.343000232	3.600514798	0.289995531	0.024859948	1.2823594755	0.7201028369	0.209040608	0.5269581512	0.470751757	0.0910045854	0.290301734	2.4060683901	0.579517598	0.008546475	1.527563197	0.553489237	1.2132662929	1.7404464188	4.3054460315	3.717186374	2.6558375281	1.5472459045	1.6525590227	1.8451477584	0.328023018	1.6418974754	2.142520861	3.8646776434	1.109343325	2.9914040814	2.006694866	4.1111582987	1.944392949	2.7547762077	2.8129295647	1.238597703	2.591502506	4.1881619308	2.6287767528	4.93473928	4.1843203594	2.4186237018	1.9424436102	0.430942832	1.353989319	0.3149947667	0.701590849	2.3621389698	1.9945298703	5.084816765	1.720345824	2.4423987555	2.6290277875	1.3620620684	1.462253594	3.7944102324	2.593563138	1.243052067	2.7071170571	0.491379919	2.5845423567	3.7556870884	3.4971223787	1.8155265317	0.917757634	1.4867801021	1.962460129	2.513609836	1.175209299	1.539423934	2.698321119	0.048494885	1.8545833427	0.616236955	0.929671561	3.7961931114	3.333764085	1.8921399614	1.916607789	2.7597596286	1.5784243854	1.487365398	0.090614873	1.487782794	3.457258292	0.836829529	1.994111917	3.2807312457	1.4368081614	2.188343869	0.8768900894	1.3685490388	1.379546177	1.3273199377	1.563169075	2.6219586941	3.829265726	2.66457754	0.930785652	2.600688558	0.841896573	2.719338031	3.648537501	0.888889049	1.432104311	2.361358806	2.212728723	2.3146200006	1.0585373178	3.875782279	3.5134072704	2.9881196331	4.95486704	2.9659618074	2.44409628	3.2635560209	1.5955172267	4.0916449293	2.5612961593	1.830922057	3.1831286803	1.2821386971	1.7199849782	3.9265323554	0.433085762	1.8391340517	3.8744484874	2.382183123	2.3690707957	3.4615438274	1.886988683	1.586052387	1.8659710797	2.4952636338	4.3566110817	1.64262085	2.791189691	3.822250853	1.668316115	2.3824055284	0.50120791	1.1245441274	2.792441345	2.4263087288	1.9753206901	5.6301506826	1.288011627	0.0	3.0045440618	1.621770623	0.632550024	1.6549263001	1.186401338	0.199993116	0.480606701	3.4646897124	2.7276331744	0.0	3.7054110607	1.6705993011	3.336102715	0.5510952842	0.3550541312	0.2000208721	0.4812464302	0.5836659372	0.8827924424	0.8148933156	0.5228095319	0.248655027	3.4852632811	2.290649347	0.9692592244	2.7894352124	3.184882557	3.065150161	2.1929635294	3.1063206754	2.1324149077
taxid:585395|Escherichia_coli_O103:H2_str._12009	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	7.23987e-05	0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0.0	0	0.0209594312	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121268	0.007040773	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0005791894	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0.010316823	0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0.0	0.107258723	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.000995482	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0.001665169	0.003927632	0	0	0	0	0	0.0	0	0.0	0.0	0.0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0
taxid:585396|Escherichia_coli_O111:H-_str._11128	0	0	0	0	0.0	0.0	0	0	0.0	0	0	6.93652e-05	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0.0	0.0173586339	0	0	0	0.0	0.0	0.0	0.0174626932	0	0	0	0	0	0.0	0	0.0	0.040439928	0.0	0.008306481	0.0019248837	0.002809292	0.069937441	0.0	0	0.0	0.0	0.0495267791	0	0	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0299831461	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.001196552	0.0	0	0.0	0	0	0	0.0	0	0	0	0	0.019040736	0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0116533578	0.0	0.0	0.0	0	0.0	0.0498735574	0.0	0.0	0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0	0.009520375	0	0	0.022838494	0.0	0	0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0	0.00152603	0	0	0	0	0	0.0	0.0234627426	0	0.0	0.0	0	0.0	0	0.006555012	0.0	0	0	0	0	0	0.0	0.0	0.044619176	0	0.004161915	0.0	0.0	0.417681959	0.0	0	0	0	0.0760416173	0	0	0.0	0.0	0	0.00147401	0	0.0	0	0	0	0.000728334	0.0	0	0.0240177058	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0.0	0	0	0	0	0.18106031	0.0	0.0	0	0.0	0	0.0	0.0	0	0	0	0	0.0	0	0.0	0	0	0.0	0.0	0.001057819	0.020497413	0.0	0.0	0.0	0	0	0.0252662786	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0.0
taxid:585397|Escherichia_coli_ED1a	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0.0	0	0	0.277797569	0	0	0.0	0.0	0	0.0	0.012361923	0.0	0	0.0	0.0	0	0	0.018869194	0	0	0.0	0	0	0.0	0	0	0.001305291	0	1.91955e-05	0.1533914516	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.002553003	0	0	0.0	0	0.0	0	0.0161242416	0	0	0.0	0.0	0	0.01140214	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0.003570365	0	0	0.0	0	0.0	0	0	0	0.0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0.02827504	0.1889799893	0	0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0	0.399477952	0	0	0	0	0	0.0	0.029580263	0.0	0	0.0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0.0	0	0.0	0	0.0	0.1885575151	0.0	0.017544703	0.0	0	0	0	0.0	0	0.0	0.017928596	0.0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.012956973	0	0.0	0	0	0	0	0	0.0	0	0	0.003723932	0	0	0.0	0	0.0	0.0	0	0	3.8391e-05	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0.036260367	0.832049014	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0.0	0.0	0	0	0	0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0.0	0	0	0.0
taxid:585535|Helicobacter_pylori_35A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:585538|Helicobacter_pylori_83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005317088	0	0	0	0	0	0	0
taxid:588858|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._14028S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:589861|Thermoanaerobacter_ethanolicus_CCSD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:589865|Desulfurivibrio_alkaliphilus_AHT2	0	0.0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0.0	0	0	0.0	0.0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0	0	0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0
taxid:590168|Thermotoga_naphthophila_RKU-10	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
