kegglevel3	Adenoma10.2757.S10.L001	Adenoma11.2775.S11.L001	Adenoma1.2065.S1.L001	Adenoma12.2799.S12.L001	Adenoma13.2803.S13.L001	Adenoma14.2817.S14.L001	Adenoma15.2847.S15.L001	Adenoma16.2873.S16.L001	Adenoma17.2937.S17.L001	Adenoma18.2967.S18.L001	Adenoma19.2971.S19.L001	Adenoma20.2995.S20.L001	Adenoma21.3129.S21.L001	Adenoma2.2113.S2.L001	Adenoma22.3133.S22.L001	Adenoma23.3141.S23.L001	Adenoma24.3217.S24.L001	Adenoma25.3273.S25.L001	Adenoma26.3373.S26.L001	Adenoma27.3379.S27.L001	Adenoma28.3391.S28.L001	Adenoma29.3399.S29.L001	Adenoma30.3509.S30.L001	Adenoma3.2123.S3.L001	Adenoma4.2143.S4.L001	Adenoma5.2243.S5.L001	Adenoma6.2453.S6.L001	Adenoma7.2475.S7.L001	Adenoma8.2555.S8.L001	Adenoma9.2717.S9.L001	Cancer10.2567.S70.L001	Cancer11.2573.S71.L001	Cancer12.2575.S72.L001	Cancer1.2355.S61.L001	Cancer13.2579.S73.L001	Cancer14.2611.S74.L001	Cancer15.2613.S75.L001	Cancer16.2619.S76.L001	Cancer17.2625.S77.L001	Cancer18.2629.S78.L001	Cancer19.2633.S79.L001	Cancer20.2667.S80.L001	Cancer21.2671.S81.L001	Cancer22.2703.S82.L001	Cancer2.2455.S62.L001	Cancer23.2705.S83.L001	Cancer24.2727.S84.L001	Cancer25.2735.S85.L001	Cancer26.2763.S86.L001	Cancer27.2771.S87.L001	Cancer28.2777.S88.L001	Cancer29.2801.S89.L001	Cancer30.2863.S90.L001	Cancer3.2513.S63.L001	Cancer4.2521.S64.L001	Cancer5.2523.S65.L001	Cancer6.2535.S66.L001	Cancer7.2537.S67.L001	Cancer8.2543.S68.L001	Cancer9.2547.S69.L001	Healthy10.3087.S40.L001	Healthy11.3123.S41.L001	Healthy1.2027.S31.L001	Healthy12.3211.S42.L001	Healthy13.3241.S43.L001	Healthy14.3245.S44.L001	Healthy15.3247.S45.L001	Healthy16.3251.S46.L001	Healthy17.3257.S47.L001	Healthy18.3293.S48.L001	Healthy19.3339.S49.L001	Healthy20.3341.S50.L001	Healthy21.3347.S51.L001	Healthy22.3363.S52.L001	Healthy2.2779.S32.L001	Healthy23.3367.S53.L001	Healthy24.3403.S54.L001	Healthy25.3405.S55.L001	Healthy26.3407.S56.L001	Healthy27.3439.S57.L001	Healthy28.3499.S58.L001	Healthy29.3529.S59.L001	Healthy30.3291.66.S60.L001	Healthy3.3021.S33.L001	Healthy4.3023.S34.L001	Healthy5.3043.S35.L001	Healthy6.3061.S36.L001	Healthy7.3063.S37.L001	Healthy8.3073.S38.L001	Healthy9.3075.S39.L001
Human_Diseases;Infectious_Diseases;Toxoplasmosis	0.0	5.97173883129e-07	8.60800101643e-08	0.0	3.45191137942e-07	0.0	2.57821642597e-07	0.0	0.0	2.31598392604e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.57379123825e-07	6.01341610314e-07	0.0	5.98233433762e-07	0.0	4.29550275466e-07	8.58811700038e-08	0.0	1.01617642787e-06	1.72119128124e-07	0.0	0.0	2.55255497991e-07	0.0	8.48220666303e-08	0.0	5.09337687831e-07	7.68255937807e-07	0.0	0.0	0.0	5.10071922691e-07	8.65327220893e-08	0.0	0.0	0.0	0.0	6.86019976216e-07	1.71204880024e-07	0.0	2.81684346058e-06	3.43781069214e-07	0.0	0.0	8.58737065702e-08	8.48537930961e-08	0.0	0.0	0.0	8.54922476912e-08	0.0	1.70699542943e-07	0.0	0.0	0.0	0.0	3.43815523718e-07	0.0	1.69835398928e-07	0.0	0.0	8.46770523071e-08	0.0	1.86182688717e-06	4.25830503619e-07	0.0	0.0	0.0	5.11557272418e-07	6.3246690211e-06	4.19663765391e-06	0.0	0.0	0.0	0.0	1.44249942724e-06	1.20377524553e-06	1.7071450679e-07	0.0	0.0	2.14493810052e-06	0.0	8.47878332851e-08
Human_Diseases;Infectious_Diseases;Tuberculosis	0.00146480490301	0.00154156172402	0.00142625968841	0.0014455307765	0.00146645825176	0.00149389016858	0.00135107134776	0.0015049153832	0.00145354769211	0.00133383518704	0.00171455590856	0.00160664598183	0.00153976287247	0.00161384359884	0.00156992205036	0.00144365856686	0.00166560450397	0.00165717838527	0.00159132171278	0.00164096629924	0.00156822621565	0.00145751405628	0.00143444018989	0.00143662021182	0.00140161951116	0.00163274147549	0.0014789336084	0.00151665632824	0.00142033554461	0.00152455600433	0.0015937405629	0.00143569829978	0.00151126213842	0.00154151051222	0.00148717277205	0.0016258673608	0.00160812953789	0.00135019224076	0.00155231888472	0.000967695431124	0.00145849175903	0.0015847765028	0.00154676210933	0.00169281781561	0.00151610414744	0.00140507845036	0.00153962747709	0.00130906397914	0.00111221770418	0.00149402381898	0.00185577569115	0.00146723815046	0.00151896775021	0.00151203403421	0.00147474457209	0.00152651890837	0.00166701333773	0.00139298266451	0.00148474462452	0.00130488716006	0.00166455986863	0.00146435412849	0.00169782724219	0.00144436901514	0.00155601326237	0.00155603192498	0.00156411600888	0.00141485901843	0.00160759383805	0.0015486892479	0.00153896917923	0.0015884329446	0.00143518400799	0.00152256849765	0.00162104668603	0.00176896504802	0.00147364788192	0.00142360226701	0.00147842896298	0.00146666752242	0.00166273910266	0.00158546611901	0.00157529422746	0.00141563968874	0.00152132232726	0.00156688017571	0.00141308372462	0.00140931012956	0.00160561558282	0.00149879452898
Human_Diseases;Infectious_Diseases;Vibrio_cholerae_infection	0.0	0.0	8.94371305607e-05	8.56458571215e-08	0.000105973679348	1.70827920935e-07	1.71881095065e-07	1.71285611563e-07	0.0	1.37243491914e-06	0.0	0.0	8.42413213959e-08	8.5601421463e-08	5.53268994108e-06	3.32624420393e-05	0.0	5.74813376542e-05	0.000105320687749	1.7062295807e-07	4.4696583694e-05	0.0	6.87280440746e-07	0.0	1.72560112178e-07	2.54890920658e-05	6.02416948433e-07	1.44337088961e-05	8.59247153422e-08	4.16066461725e-05	0.0	8.48220666303e-08	0.0	5.9422730247e-07	5.97532396072e-07	8.13230170568e-06	7.94275855697e-05	4.30463636025e-07	0.0	2.27581059095e-05	3.36814677912e-07	8.48835834386e-08	2.99549000047e-05	0.0	7.15175825205e-05	2.56807320036e-07	5.54989940167e-06	3.32899681705e-06	8.59452673035e-08	0.0	2.54692669996e-07	0.0	1.90921034466e-05	0.0	2.15266237353e-05	0.0	5.97590811362e-05	8.47158465311e-08	0.0	2.7511406229e-05	0.0	0.0	0.0	3.43815523718e-07	0.0	0.0	1.410721312e-05	0.0	2.00684613968e-05	4.51892510516e-05	2.20034086665e-06	0.0	0.0	4.26992118921e-07	8.51926994968e-08	2.59189018025e-05	9.65794053221e-06	4.88180298516e-06	0.0	0.0	0.0	1.6238400227e-05	8.48529074849e-08	8.59839461094e-08	0.0	2.55566820373e-07	0.0	2.23073562454e-06	1.69655070036e-07	0.0
Human_Diseases;Infectious_Diseases;Vibrio_cholerae_pathogenic_cycle	0.000555624521619	0.000582927020489	0.000583880708945	0.000585560725139	0.000473170752335	0.000573810986422	0.000729119605265	0.000738326628644	0.000519326276829	0.000596237195182	0.000464664068999	0.000580789137254	0.000574104605313	0.000530814414492	0.000590295457559	0.000578406434122	0.000586937798074	0.000521707483993	0.000523682636639	0.00062140881329	0.000543879653209	0.000558559541668	0.000521474034416	0.000507815358233	0.000489380478136	0.000798545309571	0.000586581988645	0.000555268217832	0.000518383807659	0.000546502021198	0.000602444302163	0.000673656853178	0.000535053218579	0.000587860581372	0.00061306823837	0.000796203163872	0.000540880390815	0.000654132541303	0.00056668990611	0.00116161526133	0.000521473325077	0.000624403639774	0.000704195447553	0.000536247984807	0.000568967817774	0.000728305559622	0.000574628045742	0.000845138397068	0.00109597404865	0.000558511974569	0.000571869941697	0.000536624792357	0.000611032164085	0.000548071672913	0.000549868559461	0.000643534975706	0.000590922416042	0.000809375197759	0.000549908577592	0.000530589213057	0.00058409449568	0.00066832663619	0.000506991851467	0.0005196771641	0.000652660883361	0.00054508671286	0.000583749680251	0.000523671627306	0.000540662978981	0.000590864350379	0.000685575436952	0.000541400902301	0.000547976224756	0.000589590717806	0.000569513196136	0.000470291652443	0.000565630534887	0.000577166145912	0.000599510665523	0.000509512715354	0.000548326626607	0.000503134011244	0.000620189900807	0.000551501030346	0.000642227974542	0.000587888875798	0.000704597096532	0.000557512311087	0.00054433829221	0.000606148220155
Human_Diseases;Metabolic_Diseases;Type_I_diabetes_mellitus	0.000491497513107	0.000498298950194	0.000473870455955	0.000510363662587	0.000409137796246	0.000531360248069	0.000487626666699	0.000491247133964	0.000477570969447	0.000436176972738	0.000492598419188	0.000527163450159	0.000700466587407	0.000486472878174	0.000525520426095	0.000463445262022	0.000522419574134	0.000448268640662	0.000428498850321	0.000478853331823	0.000461408901269	0.000461940133141	0.000513226669127	0.000512452941413	0.000449777932392	0.000531375590409	0.000452673306965	0.000476140563705	0.000498964821992	0.000531867372647	0.000533513386664	0.000579080248885	0.000498076256425	0.00055305583937	0.000500732147909	0.00054596546347	0.000453724715838	0.000456808010549	0.000538380914401	0.000309267948747	0.000515747475553	0.000592317645234	0.000631690973678	0.000481847251096	0.000467865623779	0.000483225773867	0.000503674716468	0.000477668363801	0.000404630318465	0.000485461283391	0.000454966006169	0.000477543682237	0.000597116142017	0.000483522150674	0.000495539461462	0.000555491044668	0.000466958656889	0.000462972101293	0.000493833777735	0.000686515398515	0.000564057815084	0.000559232890847	0.000487852058417	0.000473176114517	0.000597666123939	0.000572769882885	0.000483979389872	0.000557577810431	0.000597227249922	0.000531718343823	0.000559732865078	0.000551109837783	0.000491795561487	0.000527079071596	0.000480401632463	0.00047088846926	0.000494093400148	0.000479787023208	0.000558729948557	0.000506004146102	0.000525723979361	0.000489288638419	0.000568514480149	0.00046654889159	0.000486707058857	0.000529449262873	0.000677032155518	0.000459874728751	0.000558334835488	0.000590462470997
Human_Diseases;Metabolic_Diseases;Type_II_diabetes_mellitus	0.00050101368683	0.000525427706599	0.000527326142267	0.000529719626296	0.00051001990631	0.00050044039438	0.000498197354045	0.000495529274253	0.000517868699364	0.000436691635833	0.000483230191991	0.000474047674511	0.000517241713371	0.000554526008237	0.000554545768709	0.000487534814118	0.000458494816118	0.000604497768823	0.000547134959441	0.000492588479947	0.000539692019173	0.000468449951446	0.000466405689101	0.000504465992603	0.000446154170036	0.000536964560762	0.000448456388326	0.000461277280139	0.000511767604578	0.000506256737682	0.000484046317835	0.000502570744784	0.000561330828258	0.00052122223388	0.000484257326131	0.000525465286254	0.000497603090137	0.000541264975938	0.00051984830121	0.000465978708451	0.000481139767397	0.000545122372842	0.000423963954043	0.000456693306825	0.000530550699106	0.000489046739788	0.000495563325035	0.000471693241308	0.000475105437654	0.000447564093836	0.000433911412116	0.000457535108606	0.000572847957192	0.000462034179743	0.000469570836004	0.000479322017624	0.00049286280794	0.000459498751585	0.000520718955749	0.000519500000085	0.000479449142822	0.000480896104861	0.000506736654226	0.000479450747825	0.000516866131249	0.00048802201882	0.00050828458838	0.000545225055272	0.000539308146144	0.000522101798873	0.000508955768155	0.000535779939653	0.000559744956969	0.000547403896457	0.000483979725841	0.000512921425144	0.000481871404607	0.000477988464214	0.000471537704332	0.000458681248623	0.00048094354666	0.000530995687423	0.000493928774469	0.000464313308991	0.000465367745508	0.000550916875784	0.000540053000786	0.000456614422838	0.000482668674252	0.000522716992202
Human_Diseases;Neurodegenerative_Diseases;Alzheimers_disease	0.000467235556677	0.000485928919758	0.000402940527579	0.000449041228888	0.000388081136832	0.0004675560196	0.000437695208582	0.000489705563459	0.000478771327359	0.000445698239989	0.000552044079042	0.000496398792904	0.00046467512882	0.000511040486134	0.000484152928998	0.000423753224228	0.000540053990138	0.00048653233707	0.000456676000061	0.000511954185688	0.00046995509318	0.000458856534997	0.000448192757422	0.000461868932281	0.000453142854579	0.000507156718878	0.000497596399406	0.000452084382211	0.000462532742687	0.000456481915573	0.000489655985435	0.000438614906545	0.000480786102825	0.000482173011147	0.000465648460082	0.000488531082674	0.000475706836817	0.000453966950552	0.000479552619317	0.000438461302826	0.000459920442689	0.00047840387626	0.000553740154348	0.000545030548399	0.000421816532876	0.000446331122222	0.000462007779422	0.000468961756741	0.000429726336518	0.000481345751494	0.000577812770664	0.000466809468916	0.000457446798581	0.000467085137053	0.000446677442507	0.000469652452944	0.000498847265278	0.000411549582448	0.000478214769556	0.000451864266002	0.000500411888487	0.000460929570471	0.000519411450513	0.000460626847901	0.00047439325551	0.000503561957822	0.000483469490602	0.000451173733238	0.000481389042366	0.000460743135957	0.000487967901427	0.000523090190645	0.000478995991415	0.000459955910502	0.000512008123976	0.000580532244649	0.00051554599372	0.000495460180161	0.000453280228536	0.000468779082081	0.000538469833071	0.000479716528811	0.000469236578391	0.000464227325045	0.000461441311852	0.000490517917236	0.000464545355616	0.000454641079786	0.000509304520247	0.000443355580248
Human_Diseases;Neurodegenerative_Diseases;Amyotrophic_lateral_sclerosis_ALS	4.11510215055e-05	8.89789085862e-05	0.000129464335287	8.598844055e-05	6.92108231575e-05	9.07950399772e-05	0.000123754388447	0.000144051199325	2.67508334771e-05	0.000125749349466	8.01409253901e-05	6.70533551791e-05	0.00017202077829	7.13915855001e-05	4.5708530744e-05	5.09223983798e-05	8.85959842535e-05	3.83494894499e-05	6.07355026417e-05	4.1632001769e-05	2.93989001735e-05	5.26781349679e-05	4.12368264448e-05	3.46101115115e-05	3.89985853522e-05	6.74910510846e-05	3.93292207763e-05	4.68236389786e-05	8.44639951813e-05	0.00011137648229	7.81103715699e-05	0.000106366871554	4.18558668829e-05	6.07809640812e-05	8.4422791388e-05	5.84509185096e-05	5.95062884322e-05	9.75430599232e-05	7.98262559012e-05	0.00029698030221	0.000181964129742	9.43905447837e-05	0.000130116596895	4.23780010254e-05	7.61482173599e-05	0.000103664554854	4.2093852385e-05	0.000187106692897	0.000262476846345	6.31905626738e-05	4.34675490126e-05	3.32331244427e-05	0.000111243322749	3.48430444979e-05	0.000119079815425	7.01467543046e-05	6.12124493469e-05	0.000139357567544	6.64874719765e-05	0.000187924067164	6.77711255437e-05	0.00011113288077	7.54533174918e-05	8.69853275006e-05	7.94462755349e-05	9.25602924158e-05	6.27176101361e-05	0.000169701298453	0.000138701011679	5.25931396419e-05	0.000102231221804	5.08441621321e-05	5.43766970168e-05	8.71063922599e-05	4.15740373544e-05	5.77207122378e-05	0.000115809817886	0.00013275078293	6.96172908875e-05	5.57948086011e-05	6.81478311698e-05	6.23896429774e-05	7.35674707894e-05	5.33100465878e-05	4.72879183807e-05	6.7810396339e-05	0.000144166332604	5.54252005174e-05	0.000135045435748	0.000147615617749
Human_Diseases;Neurodegenerative_Diseases;Huntingtons_disease	7.19285563399e-05	0.000169170830035	0.000320561957852	0.000162041961674	0.00022566870643	0.000226859479002	0.000193795934686	0.00039061683717	6.91920596667e-05	0.000138358595285	0.000347135400521	0.000268808317404	0.000281702978748	0.000185755084575	0.000132869676893	0.000194430975632	0.000325134545083	0.000265529462746	0.000295688260386	0.000189220860499	0.000189127226988	6.35563839775e-05	9.75079125308e-05	6.6815550263e-05	6.22942004962e-05	0.000199001217125	0.000136834706858	0.000164956673099	0.000111100656937	0.00028546073192	0.000205092847223	0.000240725025097	0.000126594738486	0.000191765639468	0.000145968628183	0.000252355487304	0.000314275635876	0.000139556310799	0.000186091239795	0.000461738605068	0.000266588817567	0.000172228790797	0.000547953412301	0.000310203556802	0.000214381242567	0.000134995047899	9.54582697087e-05	0.000320522642257	0.000444251086692	0.000213921918414	0.000424063295543	5.95963523597e-05	0.000220789569636	7.97880036168e-05	0.000149148750166	0.000170998617507	0.000329658107097	0.000200352977046	8.55204710147e-05	0.000382450871824	0.000214510345199	0.000171117447913	0.000287862487477	8.34612183825e-05	0.000214141132459	0.000271312049788	0.000225800393132	0.000162545219603	0.000285785051537	0.000241009338942	0.000222572941511	0.000164455740498	5.96167894624e-05	0.000170284457026	0.000196198786941	0.000375141999773	0.000192218657141	0.000166495175494	0.000159795570873	0.000109621395426	0.000252452875817	0.000146658393629	0.000192955511621	7.40321776002e-05	0.000142205184156	9.60079355202e-05	0.000305074561897	8.19366354398e-05	0.000323617046093	0.000226722666204
Human_Diseases;Neurodegenerative_Diseases;Parkinsons_disease	1.71462589606e-07	1.53558998519e-06	1.29120015246e-06	1.45597957106e-06	2.15744461214e-06	3.41655841871e-07	1.20316766545e-06	0.0	3.42959403552e-07	1.40674579211e-05	1.70331403592e-07	8.49852410381e-08	1.60058510652e-06	8.5601421463e-08	3.40473227143e-07	5.14367660402e-07	1.71257309275e-05	2.0590329906e-06	2.83489616291e-06	1.7062295807e-07	2.30747181594e-06	1.71311008026e-07	4.63914297504e-06	5.15287020023e-07	2.58840168267e-07	4.8268380324e-06	3.27026343435e-06	8.59149339056e-08	2.57774146026e-07	6.89189844575e-06	2.5498489087e-07	2.12055166576e-06	1.71189639603e-07	4.4142599612e-06	7.76792114894e-06	0.0	1.0304119209e-06	9.47019999254e-07	2.04028769077e-06	8.65327220893e-07	5.89425686346e-07	0.0	8.50991477405e-06	9.37943684667e-07	4.80213983351e-06	7.70421960108e-07	5.97681474026e-07	2.55223089307e-05	1.37512427686e-06	5.14441487168e-07	0.0	3.43494826281e-07	1.69707586192e-06	8.56094459408e-08	4.27115550303e-07	0.0	6.8393798153e-07	1.69431693062e-07	6.82798171774e-07	1.10045624916e-06	5.89314135163e-07	8.49639761238e-08	0.0	4.55555568926e-06	3.38429288754e-07	5.94423896248e-07	3.39932846266e-07	3.40765659545e-07	5.9273936615e-07	2.55306503116e-07	1.93799253255e-05	1.70332201447e-06	6.87225238759e-07	4.26992118921e-07	2.5557809849e-07	3.15460317991e-06	4.11103486371e-05	3.89687782149e-05	0.0	1.71149719635e-07	1.69944716134e-07	0.0	7.46705585867e-06	7.39461936541e-06	9.38929787343e-07	5.11133640746e-07	0.0	1.59583394679e-05	0.0	2.03490799884e-06
Human_Diseases;Neurodegenerative_Diseases;Prion_diseases	1.86036909723e-05	4.68354945483e-05	6.06864071659e-05	4.60774711314e-05	3.3052051458e-05	3.69842448825e-05	6.2478778056e-05	8.7869518732e-05	1.62905716687e-05	6.69062023079e-05	1.44781693053e-05	2.71952771322e-05	1.88700559927e-05	3.71510169149e-05	1.33635741654e-05	2.92332286995e-05	1.33953736957e-05	1.4670610058e-05	2.80912437961e-05	2.02188205313e-05	1.2562902109e-05	3.41765461011e-05	1.51201696964e-05	1.21951261405e-05	2.19151342466e-05	2.76908076596e-05	3.08953834982e-05	2.23378828155e-05	3.20499188226e-05	2.6886912455e-05	2.21836855057e-05	4.56342718471e-05	2.55072563008e-05	1.54499098642e-05	3.39739848053e-05	2.72770953045e-05	2.66189746234e-05	5.20000072318e-05	2.7288847864e-05	0.000148317085661	3.18289870627e-05	1.7995319689e-05	2.24661750035e-05	2.28517188628e-05	3.04421364446e-05	4.9906222527e-05	1.63935490019e-05	9.44069353759e-05	0.000126081707134	3.02663074951e-05	2.65729352362e-05	2.04379421637e-05	3.1820172411e-05	1.46392152559e-05	6.64591796272e-05	1.67945070766e-05	1.95777247213e-05	8.5817152536e-05	4.31869843647e-05	3.19132312257e-05	2.23097494026e-05	3.84886811841e-05	1.11436128426e-05	4.71027267493e-05	4.40804148602e-05	1.68137044939e-05	3.7052680243e-05	3.96140079221e-05	4.08990162643e-05	1.35312446652e-05	2.53039199665e-05	1.46485693245e-05	1.32290858461e-05	5.12390542705e-05	2.07018259777e-05	3.26544058893e-05	3.81189511271e-05	6.2178753811e-05	2.7812790232e-05	1.09535820567e-05	2.26876196039e-05	3.35023836262e-05	1.96858745365e-05	2.4333456749e-05	2.23636003894e-05	3.40755760497e-05	3.99945309804e-05	1.80174800444e-05	3.21496357718e-05	5.88427562998e-05
Metabolism;Amino_Acid_Metabolism;Alanine_aspartate_and_glutamate_metabolism	0.0113632544697	0.0110274129259	0.0103219400988	0.0106135771979	0.0107136110505	0.0107557529719	0.0104717697763	0.00994064610988	0.0113702188458	0.0108432651874	0.0105226482854	0.0111872871598	0.0125291274899	0.0105129673741	0.0114123221006	0.010923626004	0.0107170619842	0.0104821079899	0.01091005493	0.0108511082644	0.011137653684	0.0112746626822	0.0121097095458	0.0115929273765	0.0112117481685	0.0111206961012	0.0112748356069	0.0108808686343	0.0113354462221	0.0112289446121	0.0110788385234	0.0117230881848	0.0113491027523	0.0114541557032	0.0112592175774	0.0114697644411	0.0107988027987	0.0103822663446	0.0114624212587	0.00797649978947	0.0106903294696	0.0116517997314	0.0112664463677	0.0109286640109	0.0111630028055	0.0114468438808	0.0112714187695	0.0102714916407	0.00890186700623	0.010956660534	0.00988148131294	0.0113287169919	0.0115582745728	0.0112876910567	0.0107119725785	0.0119804209976	0.0109190698751	0.0109103844431	0.0112826423402	0.0119259829741	0.0117201111446	0.0114129560208	0.0106519328256	0.0111749500135	0.0121696634016	0.0111763580973	0.010418516822	0.0123305201992	0.0115469862379	0.0118094576081	0.0114378795958	0.011326069403	0.0114523508945	0.0110867649694	0.0106287263819	0.0101875778207	0.0111471436812	0.0112849299427	0.0121442074404	0.0108955623017	0.0105639334996	0.0106425620435	0.0117983725212	0.0112815236493	0.0108955973241	0.011108978548	0.0122184560471	0.0110146861338	0.011150240168	0.011475609296
Metabolism;Amino_Acid_Metabolism;Amino_acid_related_enzymes	0.0155136779137	0.0148521410262	0.0150454945766	0.0146485248186	0.0153937124988	0.0151608925691	0.014361353017	0.014181335281	0.0155510654548	0.0145162441397	0.0147865543115	0.0147185089102	0.01484778562	0.0146133610636	0.0153132089823	0.0150287943016	0.0144637819192	0.0151567992229	0.0160198264047	0.0150890412969	0.0160194094274	0.0154047141192	0.0146499839649	0.0151115647927	0.0150468966617	0.0159553248195	0.0152963129759	0.0157037034491	0.0152684782174	0.0149914106525	0.0152729999984	0.014630873451	0.0150692248105	0.0147563617126	0.0147095403559	0.0155841161238	0.0157746619648	0.0144821741995	0.015162057926	0.0123676027719	0.015614981079	0.0151263394523	0.0162141108173	0.0150304622792	0.0156493161924	0.0154638239808	0.0156241621786	0.0142405094355	0.0127806628649	0.0145868168882	0.01427807108	0.0154775333774	0.0151492022428	0.0155136301367	0.015099132665	0.015275961318	0.015383988003	0.0143025763699	0.0156392360752	0.0151809632581	0.0157500095764	0.0152453411278	0.0144644094698	0.0148943463491	0.0151486026085	0.0148404719114	0.0154277672446	0.0150120903656	0.0150883499195	0.0155928446778	0.014998369632	0.0152661938869	0.015188450905	0.0149793105239	0.0150883086225	0.0148574136415	0.0148892964977	0.0151747848195	0.0151678672521	0.0148265290623	0.0150614354397	0.0150624836548	0.0148696235076	0.0154672221459	0.015124451729	0.0152828958583	0.0151131976287	0.0151434345847	0.0147785683233	0.0150334763563
Metabolism;Amino_Acid_Metabolism;Arginine_and_proline_metabolism	0.0133930286054	0.0130304194404	0.012203907361	0.0125361553986	0.0127835497092	0.0128757274707	0.0124317299033	0.0121557972814	0.0130809003507	0.0130555444998	0.0136106714668	0.0134047220689	0.0133272297688	0.0134434464365	0.0134559275282	0.0130757402951	0.0136120735386	0.0131351719983	0.013036398864	0.0130466844888	0.0131589989948	0.0131529165742	0.0135818642499	0.0135488710233	0.0136136123699	0.0116465674026	0.013425808351	0.0132161224528	0.0134910395559	0.0130952026431	0.0131163377914	0.0130677724071	0.0133945621611	0.0129998258065	0.0133124242521	0.0135124969758	0.0128679558036	0.0128163660208	0.0132794674713	0.0108859895043	0.0113447603888	0.0132288518282	0.0116628381978	0.0134556548326	0.0128187977706	0.0132373901186	0.0131782788208	0.0119137113782	0.0113850836144	0.0132696752005	0.0134494709269	0.0131498406871	0.0130726602182	0.0135647310999	0.013540673445	0.0133166021591	0.013081425296	0.0116105609146	0.0129504622245	0.0136607252752	0.0135972450406	0.0124423795555	0.0130453426801	0.0133052309985	0.0126227356119	0.0132994704193	0.012703715381	0.0132674553801	0.0132658457226	0.0132706618276	0.0132146548456	0.0134138311962	0.0134147225637	0.0127124093645	0.0130927548295	0.0132125864915	0.0132165924786	0.0134024333989	0.0134010725499	0.0131375380541	0.0131447989312	0.0131632745503	0.0131583100695	0.0132607021208	0.0131956338741	0.0128185501984	0.0131248860092	0.0131301956836	0.0134568705002	0.0130103538663
Metabolism;Amino_Acid_Metabolism;Cysteine_and_methionine_metabolism	0.00936400067488	0.00926208161678	0.00975940723239	0.00901970779689	0.00983138879974	0.00957652783368	0.00908838478264	0.00913294880855	0.00950271915363	0.00867601889568	0.00919738479976	0.00925837714393	0.00905813232441	0.00942197725759	0.0094679646187	0.00944173277434	0.00929859364685	0.0101175733576	0.010079859884	0.00975664729982	0.0100876685459	0.00934090402361	0.00895998919595	0.0093553793732	0.00896449782764	0.0102717653771	0.00891103756078	0.00999680396446	0.00896864993798	0.0095069059375	0.00967633662867	0.00937131156545	0.00944769942523	0.00950644838491	0.0095390071709	0.0102666920575	0.00958695251209	0.00930524632722	0.00948461737847	0.00949835077285	0.0115514803973	0.00971518077529	0.00877967907239	0.00912363402358	0.00991204537885	0.00880951830651	0.00951081991311	0.00938401523281	0.00913976350613	0.00899252293595	0.00908896262147	0.00922532642313	0.00985975619638	0.00934076103716	0.00951117992038	0.00959458314379	0.00967054108984	0.00975096336743	0.00964025668773	0.00937978116496	0.00962627802241	0.00971036290323	0.00923652386311	0.00914910299389	0.00998307176698	0.00916754499874	0.00954149007863	0.0091759672974	0.00967519999661	0.00965058581779	0.00973346170912	0.00916072129215	0.00923793936887	0.00932012777654	0.00961092920103	0.00933796645071	0.00933871568365	0.00907381577309	0.00943493453671	0.00942530063518	0.00952829039949	0.00951442055405	0.00952329636575	0.00903390329798	0.00971638686844	0.0099205076443	0.00967909927243	0.0091316878741	0.00941475362903	0.00987634118455
Metabolism;Amino_Acid_Metabolism;Glycine_serine_and_threonine_metabolism	0.00838186296161	0.0081853771055	0.0079648972605	0.00816102243339	0.00816782640821	0.00836407666484	0.0082748715597	0.00837089912271	0.00844383199516	0.00840624965689	0.00860003256736	0.00847804266072	0.00861013697723	0.00833620882775	0.00798605489756	0.00824565650802	0.0085857562922	0.00834757712301	0.00840151544958	0.00847629262247	0.00826750059268	0.00820348458582	0.00834074951884	0.00821547860374	0.0082845247056	0.00877485281743	0.00839244262775	0.00844449293865	0.00836391179141	0.0084649529947	0.00845597894097	0.0084609163243	0.00835790617952	0.00826043862124	0.00824876400424	0.0088489607935	0.0085451201924	0.00831784883891	0.00857957976364	0.0082661248103	0.00831755426737	0.00847579557351	0.00871900338005	0.00883270094612	0.00818979222856	0.00853019754475	0.0083298867035	0.00838966949122	0.00843209017515	0.00847808144878	0.00857821892058	0.00827281526986	0.00845576533582	0.00839691689566	0.00826741943789	0.00861023842347	0.00845552526565	0.0083865299432	0.00836359480606	0.00880475044954	0.0081409538386	0.00851322047965	0.0083094773535	0.0081638136568	0.00859686540024	0.00844192325682	0.00811649158709	0.00871056659788	0.00864518833235	0.00852000351983	0.00840860262191	0.00817092086954	0.00835030206985	0.00826784839867	0.00824844235798	0.00837564196175	0.00819164294132	0.00836561175757	0.00843341814244	0.00814047968988	0.00827129430661	0.00818047870804	0.00830676023114	0.00836408835779	0.00843457699421	0.0080814488049	0.00892732046704	0.00840592661841	0.00871831956653	0.00857043897629
